,genre_sequence,unique_genres
2991,indie,None
2992,dream pop,None
2993,dream pop,None
2994,alternative,None
2995,alternative,None
2996,alternative,None
2997,rock,None
2998,rock,None
2999,rock,None
3000,rock,None
3001,dream pop,None
3002,dream pop,None
3003,female vocalists,None
3004,electronic,None
3005,electronic,None
3006,shoegaze,None
3007,shoegaze,None
3008,dream pop,None
3009,Lara-Loved,None
3010,pop,None
3011,rock,None
3012,rock,None
3013,Lara-Loved,None
3014,Lara-Loved,None
3015,alternative,None
3016,alternative,None
3017,indie,None
3018,indie,None
3019,indie,None
3020,dream pop,None
3021,dream pop,None
3022,dream pop,None
3023,rock,None
3024,rock,None
3025,Soundtrack,None
3026,Soundtrack,None
3027,Soundtrack,None
3028,Grunge,None
3029,Grunge,None
3030,rock,None
3031,rock,None
3032,rock,None
3033,rock,None
3034,rock,None
3035,rock,None
3036,alternative rock,None
3037,Soundtrack,None
3038,Soundtrack,None
3039,Soundtrack,None
3040,rock,None
3041,rock,None
3042,rock,None
3043,electronic,None
3044,electronic,None
3045,indie pop,None
3046,indie pop,None
3047,indie pop,None
3048,indie pop,None
3049,anime,None
3050,instrumental,None
3051,instrumental,None
3052,alternative rock,None
3053,alternative rock,None
3054,indie,None
3055,indie,None
3056,indie,None
3057,alternative rock,None
3058,alternative rock,None
3059,alternative rock,None
3060,alternative rock,None
3061,alternative rock,None
3062,alternative,None
3063,Classical,None
3064,Classical,None
3065,Classical,None
3066,cover,None
3067,Soundtrack,None
3068,Soundtrack,None
3069,rock,None
3070,trip-hop,None
3071,trip-hop,None
3072,indie,None
3073,electronic,None
3074,rock,None
3075,alternative,None
3076,electronic,None
3077,female vocalists,None
3078,instrumental,None
3079,indie,None
3080,pop,None
3081,acoustic,None
3082,female vocalists,None
3083,indie,None
3084,chillout,None
3085,indietronica,None
3086,folk,None
3087,female vocalists,None
3088,folk,None
3089,indie,None
3090,indie rock,None
3091,cover,None
3092,pop,None
3093,alternative rock,None
3094,female vocalists,None
3095,indie,None
3096,indie rock,None
3097,dream pop,None
3098,dream pop,None
3099,alternative,None
3100,alternative,None
3101,dream pop,None
3102,dream pop,None
3103,Soundtrack,None
3104,Soundtrack,None
3105,electronic,None
3106,electronic,None
3107,female vocalists,None
3108,rock,None
3109,rock,None
3110,acoustic,None
3111,rock,None
3112,Grunge,None
3113,rock,None
3114,rock,None
3115,Grunge,None
3116,dream pop,None
3117,dream pop,None
3118,indie,None
3119,french,None
3120,indie,None
3121,dream pop,None
3122,female vocalists,None
3123,rock,None
3124,rock,None
3125,80s,None
3126,Rock en Espanol,None
3127,rock,None
3128,electronic,None
3129,electronic,None
3130,Grunge,None
3131,indie,None
3132,dream pop,None
3133,dream pop,None
3134,dream pop,None
3135,rock,None
3136,rock,None
3137,Soundtrack,None
3138,Soundtrack,None
3139,Soundtrack,None
3140,Soundtrack,None
3141,Soundtrack,None
3142,Soundtrack,None
3143,alternative,None
3144,indie,None
3145,electronic,None
3146,electronic,None
3147,ambient,None
3148,chillout,None
3149,rock,None
3150,female vocalists,None
3151,female vocalists,None
3152,indie,None
3153,rock,None
3154,Awesome,None
3155,J-rock,None
3156,rock,None
3157,cover,None
3158,indie,None
3159,alternative rock,None
3160,synthpop,None
3161,Grunge,None
3162,indie rock,None
3163,alternative,None
3164,alternative,None
3165,indie,None
3166,indie,None
3167,british,None
3168,folk,None
3169,rock,None
3170,electronic,None
3171,alternative rock,None
3172,alternative rock,None
3173,alternative rock,None
3174,alternative rock,None
3175,alternative rock,None
3176,alternative rock,None
3177,alternative rock,None
3178,alternative rock,None
3179,alternative,None
3180,alternative rock,None
3181,alternative rock,None
3182,alternative rock,None
3183,alternative,None
3184,rock,None
3185,rock,None
3186,rock,None
3187,rock,None
3188,rock,None
3189,rock,None
3190,alternative rock,None
3191,rock,None
3192,rock,None
3193,rock,None
3194,alternative rock,None
3195,rock,None
3196,rock,None
3197,rock,None
3198,rock,None
3199,rock,None
3200,alternative rock,None
3201,dream pop,None
3202,dream pop,None
3203,Classical,None
3204,Soundtrack,None
3205,alternative,None
3206,Soundtrack,None
3207,Soundtrack,None
3208,indie,None
3209,indie,None
3210,indie,None
3211,indie,None
3212,rock,None
3213,indie,None
3214,rock en español,None
3215,pop,None
3216,anime,None
3217,anime,None
3218,indie rock,None
3219,electronic,None
3220,indie,None
3221,Soundtrack,None
3222,indie,None
3223,alternative rock,None
3224,calm,None
3225,indie rock,None
3226,rock,None
3227,Rock en Espanol,None
3228,instrumental,None
3229,instrumental,None
3230,rock,None
3231,Grunge,None
3232,pop,None
3233,alternative,None
3234,80s,None
3235,indie,None
3236,dream pop,None
3237,dream pop,None
3238,alternative rock,None
3239,indie,None
3240,alternative rock,None
3241,indie,None
3242,female vocalists,None
3243,rock,None
3244,electronic,None
3245,pop,None
3246,rock,None
3247,alternative rock,None
3248,alternative rock,None
3249,alternative rock,None
3250,alternative rock,None
3251,Awesome,None
3252,Awesome,None
3253,electronic,None
3254,alternative rock,None
3255,electronic,None
3256,female vocalists,None
3257,trip-hop,None
3258,Soundtrack,None
3259,Soundtrack,None
3260,Soundtrack,None
3261,alternative,None
3262,alternative rock,None
3263,electronic,None
3264,Grunge,None
3265,indie rock,None
3266,indie pop,None
3267,rock,None
3268,indie,None
3269,alternative rock,None
3270,female vocalists,None
3271,pop,None
3272,female vocalists,None
3273,electronic,None
3274,female vocalists,None
3275,Grunge,None
3276,indie pop,None
3277,indie pop,None
3278,female vocalists,None
3279,indie rock,None
3280,synthpop,None
3281,indie,None
3282,indie,None
3283,indie pop,None
3284,indie,None
3285,indie,None
3286,electronic,None
3287,electronic,None
3288,electronic,None
3289,female vocalists,None
3290,female vocalists,None
3291,female vocalists,None
3292,indie,None
3293,indie,None
3294,indie,None
3295,indie,None
3296,indie,None
3297,indie,None
3298,80s,None
3299,80s,None
3300,rock,None
3301,80s,None
3302,chillout,None
3303,alternative,None
3304,80s,None
3305,80s,None
3306,rock,None
3307,80s,None
3308,80s,None
3309,chillout,None
3310,alternative,None
3311,80s,None
3312,80s,None
3313,80s,None
3314,80s,None
3315,alternative,None
3316,80s,None
3317,80s,None
3318,80s,None
3319,80s,None
3320,80s,None
3321,Soundtrack,None
3322,alternative rock,None
3323,rock,None
3324,alternative rock,None
3325,rock,None
3326,alternative,None
3327,alternative,None
3328,night city,None
3329,alternative,None
3330,Kill Hannah,None
3331,night city,None
3332,indie,None
3333,Soundtrack,None
3334,Soundtrack,None
3335,mainplaylist,None
3336,indie,None
3337,indie pop,None
3338,Soundtrack,None
3339,mainplaylist,None
3340,electronic,None
3341,music choice: alternative,None
3342,indie pop,None
3343,hairy chest,None
3344,indie,None
3345,indie,None
3346,indie pop,None
3347,electropop,None
3348,alternative,None
3349,electronic,None
3350,indie,None
3351,chillout,None
3352,synthpop,None
3353,2015 single,None
3354,monaco,None
3355,indie,None
3356,indie,None
3357,indie,None
3358,indie,None
3359,electronic,None
3360,electropop,None
3361,Soundtrack,None
3362,Soundtrack,None
3363,mainplaylist,None
3364,Soundtrack,None
3365,Soundtrack,None
3366,electronic,None
3367,Soundtrack,None
3368,Soundtrack,None
3369,Soundtrack,None
3370,Soundtrack,None
3371,synthpop,None
3372,alternative,None
3373,alternative,None
3374,female vocalists,None
3375,rock,None
3376,Kill Hannah,None
3377,chillout,None
3378,chillout,None
3379,french,None
3380,frankgardy 28,None
3381,J-rock,None
3382,french,None
3383,alternative,None
3384,alternative,None
3385,alternative,None
3386,alternative,None
3387,alternative,None
3388,female vocalists,None
3389,french,None
3390,instrumental,None
3391,Classical,None
3392,Classical,None
3393,Classical,None
3394,Classical,None
3395,alternative rock,None
3396,Kill Hannah,None
3397,alternative rock,None
3398,alternative,None
3399,alternative rock,None
3400,indie,None
3401,indie,None
3402,french,None
3403,female vocalists,None
3404,female vocalists,None
3405,female vocalists,None
3406,electronic,None
3407,Soundtrack,None
3408,pop,None
3409,somafm,None
3410,electronic,None
3411,indie,None
3412,trip-hop,None
3413,alternative rock,None
3414,alternative rock,None
3415,indie,None
3416,folk,None
3417,indie,None
3418,indie rock,None
3419,anime,None
3420,pop,None
3421,electronic,None
3422,pop,None
3423,indie,None
3424,indie,None
3425,pop,None
3426,pop,None
3427,pop,None
3428,lovesong,None
3429,pop,None
3430,indie,None
3431,folk,None
3432,Soundtrack,None
3433,indie,None
3434,beautiful,None
3435,indie,None
3436,electronic,None
3437,Grunge,None
3438,Grunge,None
3439,Grunge,None
3440,pop,None
3441,trip,None
3442,electronic,None
3443,french,None
3444,Soundtrack,None
3445,indie,None
3446,indie,None
3447,indie,None
3448,indie,None
3449,indie,None
3450,indie,None
3451,indie,None
3452,indie,None
3453,indie,None
3454,indie,None
3455,female vocalists,None
3456,female vocalists,None
3457,female vocalists,None
3458,female vocalists,None
3459,female vocalists,None
3460,female vocalists,None
3461,female vocalists,None
3462,pop,None
3463,k-pop,None
3464,k-pop,None
3465,k-pop,None
3466,k-pop,None
3467,rock,None
3468,rock,None
3469,rock,None
3470,rock,None
3471,alternative rock,None
3472,alternative rock,None
3473,alternative rock,None
3474,alternative rock,None
3475,alternative,None
3476,alternative,None
3477,alternative,None
3478,alternative,None
3479,alternative,None
3480,alternative,None
3481,alternative,None
3482,alternative,None
3483,alternative,None
3484,alternative,None
3485,alternative,None
3486,alternative,None
3487,alternative,None
3488,alternative,None
3489,alternative,None
3490,alternative,None
3491,rock,None
3492,rock,None
3493,alternative,None
3494,alternative,None
3495,alternative,None
3496,alternative,None
3497,alternative,None
3498,alternative,None
3499,alternative,None
3500,alternative,None
3501,alternative,None
3502,alternative rock,None
3503,alternative rock,None
3504,alternative rock,None
3505,alternative rock,None
3506,alternative rock,None
3507,alternative rock,None
3508,night city,None
3509,night city,None
3510,night city,None
3511,night city,None
3512,alternative rock,None
3513,alternative rock,None
3514,alternative rock,None
3515,alternative rock,None
3516,alternative rock,None
3517,alternative rock,None
3518,alternative,None
3519,rock,None
3520,rock,None
3521,indie,None
3522,alternative,None
3523,rock,None
3524,indie,None
3525,alternative rock,None
3526,alternative rock,None
3527,alternative rock,None
3528,rock,None
3529,rock,None
3530,rock,None
3531,alternative rock,None
3532,Kill Hannah,None
3533,trip-hop,None
3534,trip-hop,None
3535,trip-hop,None
3536,alternative,None
3537,alternative,None
3538,rock,None
3539,rock,None
3540,rock,None
3541,electronic,None
3542,indie,None
3543,indie,None
3544,indie pop,None
3545,indie pop,None
3546,dream pop,None
3547,dream pop,None
3548,alternative rock,None
3549,alternative rock,None
3550,female vocalists,None
3551,female vocalists,None
3552,synthpop,None
3553,synthpop,None
3554,indie,None
3555,indie,None
3556,indie,None
3557,indie,None
3558,rock,None
3559,rock,None
3560,cover,None
3561,cover,None
3562,Soundtrack,None
3563,Soundtrack,None
3564,Soundtrack,None
3565,Soundtrack,None
3566,trip-hop,None
3567,Lara-Loved,None
3568,Lara-Loved,None
3569,Soundtrack,None
3570,shoegaze,None
3571,shoegaze,None
3572,alternative,None
3573,Soundtrack,None
3574,Classical,None
3575,instrumental,None
3576,alternative,None
3577,Soundtrack,None
3578,anime,None
3579,dream pop,None
3580,dream pop,None
3581,rock,None
3582,anime,None
3583,anime,None
3584,Soundtrack,None
3585,alternative rock,None
3586,alternative,None
3587,Kill Hannah,None
3588,Kill Hannah,None
3589,Kill Hannah,None
3590,Kill Hannah,None
3591,alternative,None
3592,alternative,None
3593,alternative,None
3594,indie,None
3595,electronic,None
3596,alternative rock,None
3597,electronic,None
3598,rock,None
3599,indie rock,None
3600,Grunge,None
3601,rock,None
3602,indie,None
3603,alternative,None
3604,alternative,None
3605,alternative,None
3606,alternative,None
3607,alternative rock,None
3608,rock,None
3609,indie,None
3610,alternative,None
3611,rock,None
3612,alternative,None
3613,alternative rock,None
3614,rock,None
3615,indie,None
3616,alternative,None
3617,alternative rock,None
3618,alternative,None
3619,rock,None
3620,indie,None
3621,alternative,None
3622,indie,None
3623,alternative rock,None
3624,night city,None
3625,rock,None
3626,indie,None
3627,dream pop,None
3628,dream pop,None
3629,Soundtrack,None
3630,indie,None
3631,Grunge,None
3632,rock,None
3633,alternative rock,None
3634,electronic,None
3635,Classical,None
3636,dream pop,None
3637,indie,None
3638,Soundtrack,None
3639,Classical,None
3640,Classical,None
3641,Soundtrack,None
3642,Soundtrack,None
3643,Soundtrack,None
3644,Soundtrack,None
3645,Classical,None
3646,Soundtrack,None
3647,Soundtrack,None
3648,Classical,None
3649,Classical,None
3650,Classical,None
3651,Soundtrack,None
3652,cover,None
3653,happy,None
3654,electronic,None
3655,electronic,None
3656,female vocalists,None
3657,female vocalists,None
3658,indie,None
3659,alternative,None
3660,alternative,None
3661,indie,None
3662,alternative,None
3663,alternative,None
3664,alternative,None
3665,alternative,None
3666,alternative,None
3667,ambient,None
3668,alternative,None
3669,alternative,None
3670,Soundtrack,None
3671,Soundtrack,None
3672,Classical,None
3673,Soundtrack,None
3674,Classical,None
3675,Soundtrack,None
3676,Soundtrack,None
3677,Soundtrack,None
3678,Soundtrack,None
3679,Classical,None
3680,Classical,None
3681,Classical,None
3682,Classical,None
3683,Soundtrack,None
3684,Soundtrack,None
3685,alternative,None
3686,alternative,None
3687,alternative,None
3688,alternative rock,None
3689,dream pop,None
3690,trip-hop,None
3691,trip-hop,None
3692,trip-hop,None
3693,trip-hop,None
3694,trip-hop,None
3695,indie,None
3696,trip-hop,None
3697,indie,None
3698,2014 single,None
3699,indie,None
3700,pop,None
3701,indie,None
3702,indie,None
3703,indie,None
3704,indie rock,None
3705,anime,None
3706,pop,None
3707,electronic,None
3708,pop,None
3709,indie,None
3710,female vocalists,None
3711,french,None
3712,female vocalists,None
3713,female vocalists,None
3714,Soundtrack,None
3715,pop,None
3716,indie,None
3717,indie,None
3718,indie,None
3719,indie rock,None
3720,indie,None
3721,electronic,None
3722,cover,None
3723,french,None
3724,frankgardy 28,None
3725,female vocalists,None
3726,chillout,None
3727,female vocalists,None
3728,female vocalists,None
3729,female vocalists,None
3730,female vocalists,None
3731,female vocalists,None
3732,female vocalists,None
3733,electronic,None
3734,pop,None
3735,electronic,None
3736,female vocalists,None
3737,female vocalists,None
3738,female vocalists,None
3739,trip-hop,None
3740,trip-hop,None
3741,trip-hop,None
3742,trip-hop,None
3743,trip-hop,None
3744,trip-hop,None
3745,chillout,None
3746,trip-hop,None
3747,chillout,None
3748,trip-hop,None
3749,female vocalists,None
3750,female vocalists,None
3751,instrumental,None
3752,female vocalists,None
3753,female vocalists,None
3754,female vocalists,None
3755,female vocalists,None
3756,female vocalists,None
3757,female vocalists,None
3758,female vocalists,None
3759,female vocalists,None
3760,female vocalists,None
3761,alternative,None
3762,female vocalists,None
3763,female vocalists,None
3764,female vocalists,None
3765,Awesome,None
3766,female vocalists,None
3767,indie,None
3768,indie,None
3769,pop,None
3770,cover,None
3771,indie,None
3772,rock,None
3773,alternative,None
3774,alternative rock,None
3775,alternative rock,None
3776,alternative,None
3777,Soundtrack,None
3778,indie,None
3779,Soundtrack,None
3780,pop,None
3781,electronic,None
3782,british,None
3783,pop,None
3784,electropop,None
3785,pop,None
3786,electropop,None
3787,pop,None
3788,synthpop,None
3789,Mellow,None
3790,electronic,None
3791,female vocalists,None
3792,indie,None
3793,indie,None
3794,Soundtrack,None
3795,pop,None
3796,pop,None
3797,Soundtrack,None
3798,electropop,None
3799,pop,None
3800,rock,None
3801,rock,None
3802,rock,None
3803,alternative,None
3804,alternative,None
3805,alternative,None
3806,alternative,None
3807,alternative,None
3808,alternative,None
3809,alternative,None
3810,alternative,None
3811,alternative,None
3812,instrumental,None
3813,instrumental,None
3814,instrumental,None
3815,instrumental,None
3816,instrumental,None
3817,instrumental,None
3818,instrumental,None
3819,instrumental,None
3820,instrumental,None
3821,cover,None
3822,cover,None
3823,Soundtrack,None
3824,Soundtrack,None
3825,Soundtrack,None
3826,Soundtrack,None
3827,Soundtrack,None
3828,Soundtrack,None
3829,Soundtrack,None
3830,Soundtrack,None
3831,Soundtrack,None
3832,Soundtrack,None
3833,alternative,None
3834,alternative,None
3835,alternative,None
3836,alternative,None
3837,alternative,None
3838,alternative,None
3839,Soundtrack,None
3840,Soundtrack,None
3841,Soundtrack,None
3842,Soundtrack,None
3843,Soundtrack,None
3844,Soundtrack,None
3845,Soundtrack,None
3846,Soundtrack,None
3847,Soundtrack,None
3848,Soundtrack,None
3849,electronic,None
3850,electronic,None
3851,electronic,None
3852,electronic,None
3853,electronic,None
3854,electronic,None
3855,electronic,None
3856,electronic,None
3857,electronic,None
3858,electronic,None
3859,electronic,None
3860,electronic,None
3861,electronic,None
3862,electronic,None
3863,electronic,None
3864,electronic,None
3865,rock,None
3866,rock,None
3867,rock,None
3868,Soundtrack,None
3869,Soundtrack,None
3870,Soundtrack,None
3871,dream pop,None
3872,dream pop,None
3873,Classical,None
3874,Classical,None
3875,Classical,None
3876,Soundtrack,None
3877,Soundtrack,None
3878,Soundtrack,None
3879,Soundtrack,None
3880,Soundtrack,None
3881,Soundtrack,None
3882,Soundtrack,None
3883,Soundtrack,None
3884,Soundtrack,None
3885,electronic,None
3886,electronic,None
3887,electronic,None
3888,electronic,None
3889,electronic,None
3890,electronic,None
3891,electronic,None
3892,electronic,None
3893,electronic,None
3894,electronic,None
3895,anime,None
3896,anime,None
3897,anime,None
3898,anime,None
3899,anime,None
3900,anime,None
3901,anime,None
3902,anime,None
3903,female vocalists,None
3904,female vocalists,None
3905,female vocalists,None
3906,female vocalists,None
3907,female vocalists,None
3908,female vocalists,None
3909,female vocalists,None
3910,female vocalists,None
3911,female vocalists,None
3912,dream pop,None
3913,dream pop,None
3914,dream pop,None
3915,dream pop,None
3916,dream pop,None
3917,indie,None
3918,rock,None
3919,rock,None
3920,rock,None
3921,rock,None
3922,rock,None
3923,rock,None
3924,alternative,None
3925,alternative,None
3926,alternative,None
3927,alternative,None
3928,alternative,None
3929,alternative,None
3930,alternative,None
3931,alternative,None
3932,alternative,None
3933,alternative,None
3934,alternative,None
3935,alternative,None
3936,alternative,None
3937,alternative,None
3938,alternative,None
3939,Soundtrack,None
3940,Soundtrack,None
3941,dream pop,None
3942,dream pop,None
3943,dream pop,None
3944,dream pop,None
3945,dream pop,None
3946,indie,None
3947,indie,None
3948,indie,None
3949,indie,None
3950,indie,None
3951,pop,None
3952,alternative rock,None
3953,alternative rock,None
3954,electronic,None
3955,electronic,None
3956,rock,None
3957,rock,None
3958,electronic,None
3959,electronic,None
3960,alternative rock,None
3961,female vocalists,None
3962,rock,None
3963,rock,None
3964,rock,None
3965,rock,None
3966,electronic,None
3967,electronic,None
3968,electronic,None
3969,electronic,None
3970,pop,None
3971,eerie,None
3972,eerie,None
3973,emanuel,None
3974,rock,None
3975,trip-hop,None
3976,trip-hop,None
3977,trip-hop,None
3978,trip-hop,None
3979,trip-hop,None
3980,trip-hop,None
3981,trip-hop,None
3982,trip-hop,None
3983,trip-hop,None
3984,shoegaze,None
3985,electronic,None
3986,trip-hop,None
3987,electronic,None
3988,pop,None
3989,Soundtrack,None
3990,pop,None
3991,alternative rock,None
3992,alternative rock,None
3993,alternative rock,None
3994,alternative rock,None
3995,indie pop,None
3996,indie pop,None
3997,indie pop,None
3998,pop,None
3999,indie,None
4000,indie,None
4001,indie,None
4002,Soundtrack,None
4003,indie,None
4004,rock,None
4005,rock,None
4006,electronic,None
4007,Soundtrack,None
4008,Soundtrack,None
4009,Soundtrack,None
4010,Soundtrack,None
4011,Soundtrack,None
4012,Soundtrack,None
4013,Soundtrack,None
4014,dream pop,None
4015,dream pop,None
4016,dream pop,None
4017,dream pop,None
4018,Soundtrack,None
4019,Soundtrack,None
4020,Soundtrack,None
4021,Soundtrack,None
4022,alternative rock,None
4023,alternative rock,None
4024,alternative rock,None
4025,alternative rock,None
4026,alternative rock,None
4027,alternative rock,None
4028,indie,None
4029,indie,None
4030,indie,None
4031,indie,None
4032,indie,None
4033,indie,None
4034,dream pop,None
4035,dream pop,None
4036,dream pop,None
4037,dream pop,None
4038,dream pop,None
4039,dream pop,None
4040,dream pop,None
4041,alternative,None
4042,alternative,None
4043,Soundtrack,None
4044,Soundtrack,None
4045,Soundtrack,None
4046,Soundtrack,None
4047,Soundtrack,None
4048,Soundtrack,None
4049,Lara-Loved,None
4050,Lara-Loved,None
4051,alternative,None
4052,alternative,None
4053,alternative rock,None
4054,alternative rock,None
4055,alternative rock,None
4056,alternative rock,None
4057,alternative rock,None
4058,alternative rock,None
4059,alternative rock,None
4060,alternative rock,None
4061,Grunge,None
4062,Grunge,None
4063,indie,None
4064,indie,None
4065,rock,None
4066,rock,None
4067,rock,None
4068,alternative,None
4069,alternative,None
4070,alternative,None
4071,alternative,None
4072,alternative,None
4073,alternative,None
4074,alternative,None
4075,alternative,None
4076,alternative,None
4077,alternative,None
4078,alternative,None
4079,alternative,None
4080,alternative,None
4081,alternative,None
4082,alternative,None
4083,alternative,None
4084,alternative,None
4085,alternative,None
4086,Soundtrack,None
4087,Soundtrack,None
4088,Soundtrack,None
4089,Soundtrack,None
4090,Soundtrack,None
4091,Soundtrack,None
4092,Soundtrack,None
4093,Soundtrack,None
4094,Soundtrack,None
4095,indie pop,None
4096,indie pop,None
4097,indie pop,None
4098,Soundtrack,None
4099,Soundtrack,None
4100,Soundtrack,None
4101,Soundtrack,None
4102,Soundtrack,None
4103,Soundtrack,None
4104,trip-hop,None
4105,trip-hop,None
4106,trip-hop,None
4107,trip-hop,None
4108,trip-hop,None
4109,trip-hop,None
4110,dream pop,None
4111,dream pop,None
4112,dream pop,None
4113,dream pop,None
4114,dream pop,None
4115,dream pop,None
4116,dream pop,None
4117,dream pop,None
4118,dream pop,None
4119,dream pop,None
4120,electronic,None
4121,electronic,None
4122,dream pop,None
4123,dream pop,None
4124,dream pop,None
4125,indie,None
4126,anime,None
4127,anime,None
4128,anime,None
4129,anime,None
4130,anime,None
4131,anime,None
4132,anime,None
4133,alternative,None
4134,alternative,None
4135,alternative,None
4136,alternative,None
4137,indie rock,None
4138,indie rock,None
4139,indie,None
4140,indie,None
4141,indie,None
4142,indie,None
4143,indie,None
4144,indie rock,None
4145,pop,None
4146,electronic,None
4147,electronic,None
4148,alternative,None
4149,describing me,None
4150,indie,None
4151,indie,None
4152,synthpop,None
4153,synthpop,None
4154,rock,None
4155,pop,None
4156,pop,None
4157,pop,None
4158,pop,None
4159,pop,None
4160,pop,None
4161,pop,None
4162,pop,None
4163,pop,None
4164,pop,None
4165,pop,None
4166,pop,None
4167,pop,None
4168,pop,None
4169,pop,None
4170,pop,None
4171,pop,None
4172,pop,None
4173,pop,None
4174,pop,None
4175,pop,None
4176,pop,None
4177,Soundtrack,None
4178,Soundtrack,None
4179,dream pop,None
4180,dream pop,None
4181,alternative,None
4182,alternative,None
4183,alternative,None
4184,alternative,None
4185,alternative,None
4186,alternative,None
4187,alternative,None
4188,alternative,None
4189,alternative,None
4190,alternative,None
4191,alternative,None
4192,alternative,None
4193,alternative,None
4194,alternative,None
4195,alternative,None
4196,alternative,None
4197,dream pop,None
4198,dream pop,None
4199,electronic,None
4200,electronic,None
4201,electronic,None
4202,electronic,None
4203,electronic,None
4204,electronic,None
4205,electronic,None
4206,electronic,None
4207,electronic,None
4208,trip-hop,None
4209,trip-hop,None
4210,trip-hop,None
4211,trip-hop,None
4212,trip-hop,None
4213,trip-hop,None
4214,trip-hop,None
4215,electronic,None
4216,electronic,None
4217,electronic,None
4218,electronic,None
4219,electronic,None
4220,electronic,None
4221,electronic,None
4222,electronic,None
4223,electronic,None
4224,electronic,None
4225,electronic,None
4226,electronic,None
4227,electronic,None
4228,electronic,None
4229,electronic,None
4230,Classical,None
4231,Classical,None
4232,Classical,None
4233,Classical,None
4234,Classical,None
4235,Soundtrack,None
4236,Soundtrack,None
4237,Soundtrack,None
4238,Soundtrack,None
4239,Soundtrack,None
4240,Soundtrack,None
4241,Soundtrack,None
4242,Soundtrack,None
4243,Soundtrack,None
4244,Soundtrack,None
4245,Soundtrack,None
4246,Soundtrack,None
4247,alternative,None
4248,alternative,None
4249,alternative,None
4250,alternative,None
4251,alternative,None
4252,alternative,None
4253,alternative,None
4254,dream pop,None
4255,dream pop,None
4256,dream pop,None
4257,dream pop,None
4258,dream pop,None
4259,dream pop,None
4260,dream pop,None
4261,dream pop,None
4262,dream pop,None
4263,rock,None
4264,rock,None
4265,rock,None
4266,rock,None
4267,rock,None
4268,indie,None
4269,indie,None
4270,indie,None
4271,indie,None
4272,indie,None
4273,indie,None
4274,indie,None
4275,indie,None
4276,rock,None
4277,rock,None
4278,rock,None
4279,rock,None
4280,rock,None
4281,alternative rock,None
4282,alternative rock,None
4283,alternative rock,None
4284,dream pop,None
4285,dream pop,None
4286,dream pop,None
4287,indie,None
4288,indie,None
4289,indie,None
4290,indie,None
4291,Grunge,None
4292,Soundtrack,None
4293,Soundtrack,None
4294,Soundtrack,None
4295,Soundtrack,None
4296,Soundtrack,None
4297,Soundtrack,None
4298,Soundtrack,None
4299,Soundtrack,None
4300,Soundtrack,None
4301,Soundtrack,None
4302,Soundtrack,None
4303,Soundtrack,None
4304,Soundtrack,None
4305,Soundtrack,None
4306,Soundtrack,None
4307,Soundtrack,None
4308,Soundtrack,None
4309,Soundtrack,None
4310,alternative,None
4311,alternative,None
4312,alternative,None
4313,alternative,None
4314,alternative,None
4315,alternative,None
4316,alternative,None
4317,alternative,None
4318,alternative,None
4319,alternative,None
4320,alternative,None
4321,alternative,None
4322,alternative,None
4323,alternative,None
4324,alternative,None
4325,alternative,None
4326,alternative,None
4327,alternative,None
4328,Soundtrack,None
4329,Soundtrack,None
4330,Soundtrack,None
4331,names of people,None
4332,names of people,None
4333,names of people,None
4334,names of people,None
4335,names of people,None
4336,names of people,None
4337,names of people,None
4338,names of people,None
4339,names of people,None
4340,names of people,None
4341,names of people,None
4342,names of people,None
4343,names of people,None
4344,names of people,None
4345,names of people,None
4346,names of people,None
4347,names of people,None
4348,names of people,None
4349,names of people,None
4350,names of people,None
4351,alternative,None
4352,alternative,None
4353,alternative,None
4354,alternative,None
4355,alternative,None
4356,alternative,None
4357,alternative,None
4358,alternative,None
4359,alternative,None
4360,alternative,None
4361,alternative,None
4362,alternative,None
4363,electronic,None
4364,electronic,None
4365,electronic,None
4366,electronic,None
4367,electronic,None
4368,electronic,None
4369,electronic,None
4370,electronic,None
4371,electronic,None
4372,electronic,None
4373,electronic,None
4374,electronic,None
4375,electronic,None
4376,electronic,None
4377,dream pop,None
4378,dream pop,None
4379,dream pop,None
4380,dream pop,None
4381,dream pop,None
4382,dream pop,None
4383,dream pop,None
4384,dream pop,None
4385,dream pop,None
4386,dream pop,None
4387,dream pop,None
4388,dream pop,None
4389,indie,None
4390,indie,None
4391,indie,None
4392,indie,None
4393,indie,None
4394,indie,None
4395,indie,None
4396,indie,None
4397,indie,None
4398,Soundtrack,None
4399,Soundtrack,None
4400,Soundtrack,None
4401,Soundtrack,None
4402,Soundtrack,None
4403,Soundtrack,None
4404,Soundtrack,None
4405,Soundtrack,None
4406,Soundtrack,None
4407,Soundtrack,None
4408,Soundtrack,None
4409,Soundtrack,None
4410,Soundtrack,None
4411,Soundtrack,None
4412,Soundtrack,None
4413,Soundtrack,None
4414,Soundtrack,None
4415,Soundtrack,None
4416,Soundtrack,None
4417,Soundtrack,None
4418,Soundtrack,None
4419,Soundtrack,None
4420,Soundtrack,None
4421,Soundtrack,None
4422,Soundtrack,None
4423,Soundtrack,None
4424,dream pop,None
4425,dream pop,None
4426,dream pop,None
4427,alternative,None
4428,alternative,None
4429,alternative,None
4430,alternative,None
4431,Soundtrack,None
4432,Soundtrack,None
4433,Soundtrack,None
4434,Soundtrack,None
4435,Soundtrack,None
4436,Soundtrack,None
4437,Soundtrack,None
4438,Soundtrack,None
4439,Soundtrack,None
4440,Soundtrack,None
