,genre_sequence,unique_genres
1568,glitch,None
1569,electronic,None
1570,electronic,None
1571,electronic,None
1572,indie,None
1573,electronic,None
1574,electronic,None
1575,electronic,None
1576,synthpop,None
1577,synthpop,None
1578,indie pop,None
1579,electronic,None
1580,synthpop,None
1581,electronic,None
1582,electronic,None
1583,indie,None
1584,electronic,None
1585,electronic,None
1586,instrumental,None
1587,tribal fusion,None
1588,chill,None
1589,electronic,None
1590,tribal fusion,None
1591,world fusion,None
1592,electronic,None
1593,world fusion,None
1594,tribal fusion,None
1595,chillwave,None
1596,electronic,None
1597,electronic,None
1598,electronic,None
1599,chill,None
1600,chillwave,None
1601,chillwave,None
1602,electronic,None
1603,electronic,None
1604,chillwave,None
1605,female vocalists,None
1606,female vocalists,None
1607,female vocalists,None
1608,female vocalists,None
1609,female vocalists,None
1610,female vocalists,None
1611,female vocalists,None
1612,female vocalists,None
1613,female vocalists,None
1614,female vocalists,None
1615,female vocalists,None
1616,indie pop,None
1617,female vocalists,None
1618,indie,None
1619,indie,None
1620,female vocalists,None
1621,folk,None
1622,folk,None
1623,folk,None
1624,electronic,None
1625,electronic,None
1626,female vocalists,None
1627,electronic,None
1628,electronic,None
1629,cover,None
1630,indie rock,None
1631,indie rock,None
1632,indie,None
1633,rock,None
1634,acoustic,None
1635,acoustic,None
1636,acoustic,None
1637,indie,None
1638,indie,None
1639,indie,None
1640,indie,None
1641,indie rock,None
1642,indie rock,None
1643,indie,None
1644,indie,None
1645,indie,None
1646,indie,None
1647,indie,None
1648,indie,None
1649,best of 2012,None
1650,indie,None
1651,indie,None
1652,indie,None
1653,indie,None
1654,alternative,None
1655,electronic,None
1656,indie,None
1657,indie,None
1658,indie,None
1659,indie,None
1660,indie,None
1661,indie pop,None
1662,indie pop,None
1663,electronic,None
1664,Like or Like Like,None
1665,indie pop,None
1666,indie,None
1667,indie pop,None
1668,indie pop,None
1669,indie pop,None
1670,indie pop,None
1671,indie pop,None
1672,indie,None
1673,indie,None
1674,indie,None
1675,indie,None
1676,indie,None
1677,indie,None
1678,best of 2012,None
1679,indie,None
1680,indie,None
1681,indie,None
1682,indie,None
1683,Progressive rock,None
1684,experimental,None
1685,experimental,None
1686,anthony green,None
1687,Progressive rock,None
1688,songs to kill yourself to,None
1689,Progressive rock,None
1690,Like or Like Like,None
1691,indie pop,None
1692,indie,None
1693,indie pop,None
1694,indie pop,None
1695,indie pop,None
1696,indie pop,None
1697,indie,None
1698,indie,None
1699,indie,None
1700,indie,None
1701,electronic,None
1702,songs to kill yourself to,None
1703,Progressive rock,None
1704,indie pop,None
1705,indie pop,None
1706,indie pop,None
1707,indie pop,None
1708,Progressive rock,None
1709,Progressive rock,None
1710,Progressive rock,None
1711,songs to kill yourself to,None
1712,Progressive rock,None
1713,songs to kill yourself to,None
1714,Progressive rock,None
1715,Progressive rock,None
1716,Progressive rock,None
1717,Progressive rock,None
1718,songs to kill yourself to,None
1719,Progressive rock,None
1720,Progressive rock,None
1721,songs to kill yourself to,None
1722,electronic,None
1723,synthpop,None
1724,electronic,None
1725,electronic,None
1726,indie,None
1727,electronic,None
1728,electronic,None
1729,indie,None
1730,electronic,None
1731,electronic,None
1732,indie,None
1733,indie rock,None
1734,electronic,None
1735,electronic,None
1736,nice,None
1737,electronic,None
1738,electronic,None
1739,electronic,None
1740,indie,None
1741,electronic,None
1742,electronic,None
1743,indie,None
1744,Like or Like Like,None
1745,indie pop,None
1746,indie,None
1747,indie pop,None
1748,indie pop,None
1749,indie pop,None
1750,indie pop,None
1751,indie pop,None
1752,indie pop,None
1753,Like or Like Like,None
1754,indie pop,None
1755,indie,None
1756,indie pop,None
1757,indie pop,None
1758,indie pop,None
1759,indie pop,None
1760,indie pop,None
1761,electronic,None
1762,acoustic,None
1763,indie rock,None
1764,indie,None
1765,post rock,None
1766,electronic,None
1767,Like or Like Like,None
1768,indie pop,None
1769,indie,None
1770,indie pop,None
1771,indie pop,None
1772,indie pop,None
1773,indie pop,None
1774,indie pop,None
1775,indie,None
1776,indie pop,None
1777,indie pop,None
1778,indie pop,None
1779,indie pop,None
1780,indie pop,None
1781,indie pop,None
1782,indie pop,None
1783,indie pop,None
1784,indie pop,None
1785,indie pop,None
1786,indie rock,None
1787,indie rock,None
1788,indie,None
1789,indie,None
1790,indie,None
1791,indie,None
1792,indie,None
1793,indie,None
1794,indie,None
1795,indie,None
1796,post-rock,None
1797,indie,None
1798,indie,None
1799,indie,None
1800,indie,None
1801,indie,None
1802,indie,None
1803,indie rock,None
1804,indie,None
1805,indie rock,None
1806,indie,None
1807,Hip-Hop,None
1808,Hip-Hop,None
1809,Hip-Hop,None
1810,Hip-Hop,None
1811,Hip-Hop,None
1812,Hip-Hop,None
1813,Hip-Hop,None
1814,Hip-Hop,None
1815,Hip-Hop,None
1816,Hip-Hop,None
1817,Hip-Hop,None
1818,Hip-Hop,None
1819,Hip-Hop,None
1820,best of 2012,None
1821,indie rock,None
1822,indie rock,None
1823,Like or Like Like,None
1824,indie pop,None
1825,indie,None
1826,indie pop,None
1827,indie pop,None
1828,indie pop,None
1829,indie pop,None
1830,indie pop,None
1831,electronic,None
1832,electronic,None
1833,nice,None
1834,electronic,None
1835,electronic,None
1836,electronic,None
1837,indie,None
1838,electronic,None
1839,electronic,None
1840,indie,None
1841,indie pop,None
1842,indie,None
1843,indie pop,None
1844,indie pop,None
1845,indie pop,None
1846,indie pop,None
1847,indie pop,None
1848,indie pop,None
1849,indie,None
1850,indie rock,None
1851,indie,None
1852,indie rock,None
1853,indie rock,None
1854,indie rock,None
1855,indie,None
1856,indie,None
1857,indie,None
1858,indie,None
1859,indie,None
1860,indietronica,None
1861,instrumental,None
1862,indie,None
1863,indie,None
1864,indie,None
1865,indie pop,None
1866,indie,None
1867,Like or Like Like,None
1868,indie pop,None
1869,indie,None
1870,indie pop,None
1871,indie pop,None
1872,indie pop,None
1873,indie pop,None
1874,indie pop,None
1875,indie pop,None
1876,electronic,None
1877,electronic,None
1878,electronic,None
1879,indie,None
1880,electronic,None
1881,electronic,None
1882,electronic,None
1883,electronic,None
1884,indie,None
1885,electronic,None
1886,electronic,None
1887,electronic,None
1888,rocket shoes mixtapes,None
1889,chillwave,None
1890,electronic,None
1891,good,None
1892,electronic,None
1893,electronic,None
1894,electronic,None
1895,electronic,None
1896,alternative rock,None
1897,alternative,None
1898,indie,None
1899,Lo-Fi,None
1900,indie,None
1901,electro,None
1902,breakbeat,None
1903,electro,None
1904,electronic,None
1905,alternative,None
1906,indie rock,None
1907,instrumental,None
1908,indie rock,None
1909,indie,None
1910,indie,None
1911,electronic,None
1912,electronic,None
1913,electronic,None
1914,indie,None
1915,Hip-Hop,None
1916,electronic,None
1917,electronic,None
1918,Love,None
1919,electronic,None
1920,electronic,None
1921,indie pop,None
1922,glitch,None
1923,electronic,None
1924,electronic,None
1925,electronic,None
1926,breakbeat,None
1927,instrumental,None
1928,electronic,None
1929,electronic,None
1930,instrumental,None
1931,electronic,None
1932,remix,None
1933,electronic,None
1934,indie,None
1935,loved tracks 2011,None
1936,american,None
1937,indie,None
1938,cover,None
1939,folk,None
1940,Lo-Fi,None
1941,indie,None
1942,british i like,None
1943,indie,None
1944,remix,None
1945,psychedelic,None
1946,chill,None
1947,electronic,None
1948,indie,None
1949,chillwave,None
1950,indie,None
1951,indie,None
1952,post-rock,None
1953,electronic,None
1954,electronic,None
1955,indietronica,None
1956,singer-songwriter,None
1957,female vocalists,None
1958,electronic,None
1959,electronic,None
1960,electronic,None
1961,indie,None
1962,folk,None
1963,post-rock,None
1964,indie,None
1965,folk,None
1966,acoustic,None
1967,electronic,None
1968,classic rock,None
1969,indie rock,None
1970,indie,None
1971,indie,None
1972,electronic,None
1973,electronic,None
1974,indie,None
1975,folk,None
1976,chillout,None
1977,folk,None
1978,indie,None
1979,indie,None
1980,chill,None
1981,indie,None
1982,indie,None
1983,rock,None
1984,electronic,None
1985,electronic,None
1986,chillwave,None
1987,chillwave,None
1988,chill,None
1989,chillwave,None
1990,indie,None
1991,synthpop,None
1992,indietronica,None
1993,indie,None
1994,indie rock,None
1995,indie,None
1996,indie,None
1997,indie,None
1998,indie,None
1999,indie,None
2000,breakbeat,None
2001,experimental,None
2002,alternative,None
2003,indie pop,None
2004,alternative,None
2005,indie,None
2006,indie,None
2007,indie,None
2008,indie,None
2009,electro,None
2010,electronic,None
2011,folk,None
2012,electronic,None
2013,indie,None
2014,indie rock,None
2015,indie,None
2016,chillout,None
2017,folk,None
2018,noise,None
2019,electropop,None
2020,indie,None
2021,folk,None
2022,Bittersweet,None
2023,electronic,None
2024,electronic,None
2025,indie,None
2026,indie,None
2027,alternative,None
2028,indie,None
2029,alternative,None
2030,indie,None
2031,indie,None
2032,indie,None
2033,indie,None
2034,alternative,None
2035,indie,None
2036,chill,None
2037,indie pop,None
2038,alternative rock,None
2039,indie rock,None
2040,electronic,None
2041,Lo-Fi,None
2042,Hip-Hop,None
2043,Hip-Hop,None
2044,Hip-Hop,None
2045,Hip-Hop,None
2046,Hip-Hop,None
2047,Hip-Hop,None
2048,chill,None
2049,Hip-Hop,None
2050,Hip-Hop,None
2051,electronic,None
2052,indie rock,None
2053,lounge,None
2054,rock,None
2055,indie,None
2056,indie rock,None
2057,indie,None
2058,indie,None
2059,indie,None
2060,indie,None
2061,electronic,None
2062,indie,None
2063,indie,None
2064,mpsvd-luisterpaal-j,None
2065,electronic,None
2066,Lo-Fi,None
2067,indie,None
2068,electro dj,None
2069,indie,None
2070,electro,None
2071,electronic,None
2072,indie,None
2073,indie,None
2074,indie,None
2075,alternative,None
2076,experimental,None
2077,experimental,None
2078,experimental,None
2079,rock,None
2080,experimental,None
2081,experimental,None
2082,indie,None
2083,experimental,None
2084,indie,None
2085,Hip-Hop,None
2086,folk,None
2087,shit,None
2088,electronic,None
2089,christmas,None
2090,female vocalists,None
2091,Hip-Hop,None
2092,singer-songwriter,None
2093,indie,None
2094,chillout,None
2095,Hip-Hop,None
2096,House,None
2097,folk,None
2098,indie,None
2099,electronic,None
2100,Soundtrack,None
2101,indie,None
2102,indie,None
2103,indie,None
2104,indie,None
2105,electronic,None
2106,indie,None
2107,Hip-Hop,None
2108,folk,None
2109,blues rock,None
2110,blues rock,None
2111,blues rock,None
2112,blues rock,None
2113,blues rock,None
2114,blues rock,None
2115,blues rock,None
2116,blues rock,None
2117,blues rock,None
2118,singer-songwriter,None
2119,folk,None
2120,folk,None
2121,acoustic,None
2122,acoustic,None
2123,acoustic,None
2124,acoustic,None
2125,acoustic,None
2126,acoustic,None
2127,acoustic,None
2128,acoustic,None
2129,acoustic,None
2130,folk,None
2131,folk,None
2132,electronic,None
2133,indie,None
2134,electronic,None
2135,electronic,None
2136,electronic,None
2137,cover,None
2138,indie,None
2139,electronic,None
2140,chillwave,None
2141,electronic,None
2142,electronic,None
2143,electronic,None
2144,electronic,None
2145,experimental,None
2146,tribal fusion,None
2147,chillwave,None
2148,electronic,None
2149,experimental,None
2150,indie,None
2151,electronic,None
2152,mary music,None
2153,indie pop,None
2154,electro,None
2155,indie,None
2156,electronic,None
2157,electronic,None
2158,electronic,None
2159,chillwave,None
2160,indie,None
2161,electronic,None
2162,electronic,None
2163,electronic,None
2164,classic rock,None
2165,pop,None
2166,pop,None
2167,electronic,None
2168,electronic,None
2169,indie,None
2170,indie,None
2171,indie,None
2172,indie pop,None
2173,nice fur,None
2174,alternative,None
2175,indie,None
2176,chill,None
2177,indie pop,None
2178,alternative rock,None
2179,indie rock,None
2180,indie,None
2181,relax,None
2182,every day is not a fight,None
2183,handclaps,None
2184,somafm,None
2185,indie,None
2186,indie,None
2187,indie,None
2188,indie,None
2189,alternative,None
2190,handclaps,None
2191,indie,None
2192,relax,None
2193,every day is not a fight,None
2194,handclaps,None
2195,somafm,None
2196,indie,None
2197,indie,None
2198,indie,None
2199,beats,None
2200,chillwave,None
2201,electronic,None
2202,electronic,None
2203,chillwave,None
2204,House,None
2205,electronic,None
2206,electronic,None
2207,electronic,None
2208,electronic,None
2209,electronic,None
2210,electronic,None
2211,electronic,None
2212,electronic,None
2213,indie,None
2214,electropop,None
2215,electronic,None
2216,chillwave,None
2217,indie,None
2218,indie,None
2219,indie,None
2220,indie,None
2221,indie,None
2222,indie,None
2223,indie,None
2224,electronic,None
2225,electronic,None
2226,beats,None
2227,electronic,None
2228,chillwave,None
2229,indie,None
2230,relax,None
2231,every day is not a fight,None
2232,handclaps,None
2233,somafm,None
2234,indie,None
2235,indie,None
2236,indie,None
2237,indie,None
2238,rock,None
2239,indie,None
2240,indie,None
2241,electronic,None
2242,electronic,None
2243,electronic,None
2244,indie,None
2245,electronic,None
2246,electronic,None
2247,electronic,None
2248,electronic,None
2249,electronic,None
2250,indie,None
2251,electronic,None
2252,electronic,None
2253,breakbeat,None
2254,electro,None
2255,electronic,None
2256,chillwave,None
2257,electronic,None
2258,electro,None
2259,electronic,None
2260,electronic,None
2261,nice,None
2262,indie,None
2263,indie rock,None
2264,electronic,None
2265,electronic,None
2266,nice,None
2267,electronic,None
2268,chillwave,None
2269,electronic,None
2270,indie,None
2271,somafm,None
2272,chillwave,None
2273,chillwave,None
2274,chillout,None
2275,chillwave,None
2276,electronic,None
2277,electronic,None
2278,chillout,None
2279,chillwave,None
2280,electro,None
2281,Hip-Hop,None
2282,electronic,None
2283,electro,None
2284,electronic,None
2285,electronic,None
2286,electronic,None
2287,shoegaze,None
2288,electronic,None
2289,electronic,None
2290,electronic,None
2291,indie,None
2292,electronic,None
2293,electronic,None
2294,indie,None
2295,alternative,None
2296,rock,None
2297,indie,None
2298,experimental,None
2299,electronic,None
2300,electronic,None
2301,electronic,None
2302,indie,None
2303,electronic,None
2304,electronic,None
2305,chill,None
2306,beats,None
2307,electronic,None
2308,chillout,None
2309,beats,None
2310,electronic,None
2311,electronic,None
2312,glitch,None
2313,chillout,None
2314,beats,None
2315,electronic,None
2316,electronic,None
2317,indie,None
2318,electronic,None
2319,electronic,None
2320,electronic,None
2321,indie,None
2322,breakbeat,None
2323,experimental,None
2324,alternative,None
2325,indie pop,None
2326,alternative,None
2327,indie,None
2328,indie rock,None
2329,indie,None
2330,indie,None
2331,indie,None
2332,indie,None
2333,indie,None
2334,breakbeat,None
2335,experimental,None
2336,alternative,None
2337,indie pop,None
2338,alternative,None
2339,indie,None
2340,indie,None
2341,chillwave,None
2342,chillwave,None
2343,electronic,None
2344,electronic,None
2345,alternative,None
2346,indie,None
2347,indie pop,None
2348,indie rock,None
2349,instrumental,None
2350,indie,None
2351,indie,None
2352,indie,None
2353,Hip-Hop,None
2354,Hip-Hop,None
2355,tribal fusion,None
2356,indie rock,None
2357,indie,None
2358,instrumental,None
2359,electronic,None
2360,indietronica,None
2361,indie,None
2362,cover,None
2363,catchy,None
2364,indie,None
2365,electronic,None
2366,electronic,None
2367,cover,None
2368,electronic,None
2369,indie,None
2370,indie,None
2371,indie,None
2372,indie,None
2373,indie,None
2374,electronic,None
2375,electronic,None
2376,post-rock,None
2377,electronic,None
2378,folk,None
2379,indie,None
2380,electronic,None
2381,chillout,None
2382,chillwave,None
2383,electronic,None
2384,indie,None
2385,electronic,None
2386,electro-swing,None
2387,electronic,None
2388,electronic,None
2389,electronic,None
2390,instrumental,None
2391,downtempo,None
2392,electronic,None
2393,indie,None
2394,electronic,None
2395,chillout,None
2396,psychedelic,None
2397,metro downtempo,None
2398,chillwave,None
2399,electronic,None
2400,indie rock,None
2401,Hip-Hop,None
2402,singer-songwriter,None
2403,House,None
2404,indie pop,None
2405,indie,None
2406,rock,None
2407,indie,None
2408,indie,None
2409,alternative,None
2410,indie,None
2411,indie,None
2412,indie,None
2413,electronic,None
2414,electronic,None
2415,electronic,None
2416,indie,None
2417,electronic,None
2418,electronic,None
2419,electronic,None
2420,electronic,None
2421,electronic,None
2422,indie,None
2423,electronic,None
2424,electronic,None
2425,electronic,None
2426,electronic,None
2427,electronic,None
2428,electronic,None
2429,electronic,None
2430,indie,None
2431,electronic,None
2432,electronic,None
2433,electronic,None
2434,electronic,None
2435,indie,None
2436,electronic,None
2437,electronic,None
2438,electronic,None
2439,indie,None
2440,electronic,None
2441,indie,None
2442,electronic,None
2443,indie rock,None
2444,electronic,None
2445,indie rock,None
2446,electronic,None
2447,nice,None
2448,electronic,None
2449,electronic,None
2450,electronic,None
2451,indie,None
2452,electronic,None
2453,electronic,None
2454,electronic,None
2455,electronic,None
2456,electronic,None
2457,indie,None
2458,electronic,None
2459,electronic,None
2460,Lo-Fi,None
2461,electronic,None
2462,chillwave,None
2463,electronic,None
2464,electronic,None
2465,electronic,None
2466,chillwave,None
2467,nice,None
2468,electronic,None
2469,electronic,None
2470,electronic,None
2471,indie,None
2472,electronic,None
2473,electronic,None
2474,chillout,None
2475,electronic,None
2476,electronic,None
2477,electronic,None
2478,electronic,None
2479,electronic,None
2480,psychedelic,None
2481,chillwave,None
2482,chillwave,None
2483,chillwave,None
2484,chillwave,None
2485,electronic,None
2486,electronic,None
2487,chillout,None
2488,somafm,None
2489,electronic,None
2490,electronic,None
2491,electronic,None
2492,chillwave,None
2493,chillwave,None
2494,indie,None
2495,Lo-Fi,None
2496,chillwave,None
2497,electronic,None
2498,pop,None
2499,chillwave,None
2500,metro downtempo,None
2501,Hip-Hop,None
2502,electronic,None
2503,indie pop,None
2504,indie,None
2505,electronic,None
2506,upbeat,None
2507,indie,None
2508,instrumental,None
2509,electronic,None
2510,indie,None
2511,Love,None
2512,indie,None
2513,Hip-Hop,None
2514,post-rock,None
2515,sad,None
2516,electronic,None
2517,indie rock,None
2518,electronic,None
2519,nice,None
2520,electronic,None
2521,electronic,None
2522,electronic,None
2523,indie,None
2524,electronic,None
2525,electronic,None
2526,electronic,None
2527,indie,None
2528,electronic,None
2529,electronic,None
2530,indie,None
2531,electronic,None
2532,electronic,None
2533,indie rock,None
2534,electronic,None
2535,nice,None
2536,electronic,None
2537,electronic,None
2538,electronic,None
2539,indie,None
2540,electronic,None
2541,electronic,None
2542,chillwave,None
2543,electronic,None
2544,rock,None
2545,indie,None
2546,idm,None
2547,indie rock,None
2548,chillout,None
2549,indie rock,None
2550,indie rock,None
2551,indie,None
2552,indie,None
2553,folk,None
2554,indie,None
2555,electronic,None
2556,glitch,None
2557,indie,None
2558,indie pop,None
2559,electronic,None
2560,indie,None
2561,electronic,None
2562,chillwave,None
2563,indie,None
2564,instrumental,None
2565,indie,None
2566,indie,None
2567,indie,None
2568,indie,None
2569,indie rock,None
2570,indie,None
2571,breakbeat,None
2572,electronic,None
2573,indie,None
2574,classic rock,None
2575,indie pop,None
2576,indie,None
2577,electronic,None
2578,electronic,None
2579,Retro Swing,None
2580,rock,None
2581,Hip-Hop,None
2582,darkwave,None
2583,indie rock,None
2584,electronic,None
2585,chillwave,None
2586,chillwave,None
2587,chillwave,None
2588,electronic,None
2589,instrumental,None
2590,electronic,None
2591,electronic,None
2592,electronic,None
2593,electronic,None
2594,electronic,None
2595,electronic,None
2596,electronic,None
2597,electronic,None
2598,electronic,None
2599,instrumental,None
2600,instrumental,None
2601,instrumental,None
2602,instrumental,None
2603,instrumental,None
2604,instrumental,None
2605,instrumental,None
2606,instrumental,None
2607,alternative,None
2608,instrumental,None
2609,electronic,None
2610,instrumental,None
2611,post-rock,None
2612,indie,None
2613,indie,None
2614,indie,None
2615,indie,None
2616,indie,None
2617,indie,None
2618,indie rock,None
2619,indie,None
2620,indie rock,None
2621,folk,None
2622,beats,None
2623,metro downtempo,None
2624,electronic,None
2625,indie,None
2626,world fusion,None
2627,electronic,None
2628,rock,None
2629,electronic,None
2630,electronic,None
2631,experimental,None
2632,electronic,None
2633,electronic,None
2634,indie,None
2635,indie,None
2636,electronic,None
2637,christmas,None
2638,folk,None
2639,indie,None
2640,happy,None
2641,chill,None
2642,electronic,None
2643,chillout,None
2644,indie,None
2645,indie,None
2646,electronic,None
2647,electronic,None
2648,House,None
2649,indie,None
2650,indie,None
2651,electronic,None
2652,indie rock,None
2653,electronic,None
2654,somafm,None
2655,chillwave,None
2656,alternative,None
2657,chillout,None
2658,electronic,None
2659,indie,None
2660,acoustic,None
2661,ElectglitchdubhoP,None
2662,indie,None
2663,indie,None
2664,indie rock,None
2665,idm,None
2666,indie rock,None
2667,electronic,None
2668,indie rock,None
2669,electronic,None
2670,instrumental,None
2671,chillwave,None
2672,folk,None
2673,folk,None
2674,folk,None
2675,psychedelic,None
2676,experimental,None
2677,psychedelic,None
2678,electronic,None
2679,electronic,None
2680,psychedelic,None
2681,indie,None
2682,blues rock,None
2683,electronic,None
2684,chill,None
2685,chillwave,None
2686,chillwave,None
2687,electronic,None
2688,electronic,None
2689,chill,None
2690,chillwave,None
2691,electronic,None
2692,world fusion,None
2693,tribal fusion,None
2694,chillwave,None
2695,electronic,None
2696,electronic,None
2697,chillwave,None
2698,electronic,None
2699,metro downtempo,None
2700,electronic,None
2701,folk,None
2702,folk,None
2703,folk,None
2704,indie,None
2705,indie,None
2706,electronic,None
2707,post-rock,None
2708,indie,None
2709,indie,None
2710,alternative,None
2711,rock,None
2712,indie,None
2713,alternative rock,None
2714,rock,None
2715,indie,None
2716,indie,None
2717,rock,None
2718,rock,None
2719,indie,None
2720,rock,None
2721,indie,None
2722,rock,None
2723,indie,None
2724,indie,None
2725,indie,None
2726,indie,None
2727,indie rock,None
2728,indie,None
2729,indie rock,None
2730,indie rock,None
2731,indie rock,None
2732,indie,None
2733,indie,None
2734,indie,None
2735,indie,None
2736,electronic,None
2737,idm,None
2738,glitch,None
2739,electronic,None
2740,electronic,None
2741,glitch,None
2742,electronic,None
2743,experimental,None
2744,electronic,None
2745,electronic,None
2746,electronic,None
2747,electronic,None
2748,electronic,None
2749,electronic,None
2750,electronic,None
2751,indie,None
2752,alternative,None
2753,rock,None
2754,indie,None
2755,electronic,None
2756,experimental,None
2757,synthpop,None
2758,indie,None
2759,darkwave,None
2760,darkwave,None
2761,electronic,None
2762,synthpop,None
2763,electronic,None
2764,Soundtrack,None
2765,indie,None
2766,indie,None
2767,indie,None
2768,indie,None
2769,indie,None
2770,indie,None
2771,indie,None
2772,indie,None
2773,indie,None
2774,indie,None
2775,indie,None
2776,indie,None
2777,indie,None
2778,indie,None
2779,indie,None
2780,indie rock,None
2781,indie,None
2782,indie rock,None
2783,indie,None
2784,folk,None
2785,folk,None
2786,folk,None
2787,folk,None
2788,folk,None
2789,folk,None
2790,folk,None
2791,folk,None
2792,folk,None
2793,folk,None
2794,folk,None
2795,folk,None
2796,folk,None
2797,folk,None
2798,folk,None
2799,folk,None
2800,folk,None
2801,folk,None
2802,instrumental,None
2803,instrumental,None
2804,instrumental,None
2805,alternative,None
2806,instrumental,None
2807,electronic,None
2808,instrumental,None
2809,instrumental,None
2810,electronic,None
2811,electronic,None
2812,electronic,None
2813,electronic,None
2814,instrumental,None
2815,electronic,None
2816,electronic,None
2817,electronic,None
2818,electronic,None
2819,electronic,None
2820,electronic,None
2821,electronic,None
2822,electronic,None
2823,electronic,None
2824,electronic,None
2825,electronic,None
2826,electronic,None
2827,electronic,None
2828,electronic,None
2829,production,None
2830,electronic,None
2831,electronic,None
2832,electronic,None
2833,electronic,None
2834,electronic,None
2835,electronic,None
2836,electronic,None
2837,electronic,None
2838,electronic,None
2839,Hip-Hop,None
2840,experimental,None
2841,idm,None
2842,electronic,None
2843,electronic,None
2844,electronic,None
2845,electronic,None
2846,instrumental,None
2847,electronic,None
2848,instrumental,None
2849,downtempo,None
2850,instrumental,None
2851,idm,None
2852,electronic,None
2853,electronic,None
2854,idm,None
2855,instrumental,None
2856,downtempo,None
2857,electronic,None
2858,electronic,None
2859,electronic,None
2860,idm,None
2861,Hip-Hop,None
2862,experimental,None
2863,electronic,None
2864,electronic,None
2865,electronic,None
2866,electronic,None
2867,electronic,None
2868,beats,None
2869,electronic,None
2870,electronic,None
2871,electronic,None
2872,electronic,None
2873,electronic,None
2874,electronic,None
2875,electronic,None
2876,electronic,None
2877,electronic,None
2878,electronic,None
2879,indie,None
2880,Retro Swing,None
2881,electronic,None
2882,electronic,None
2883,indie,None
2884,indietronica,None
2885,indie rock,None
2886,experimental,None
2887,indie rock,None
2888,indie pop,None
2889,indie,None
2890,electronic,None
2891,acoustic,None
2892,electronic,None
2893,indie,None
2894,indie,None
2895,indie,None
2896,indie,None
2897,indie,None
2898,indie,None
2899,indie,None
2900,indie,None
2901,indie,None
2902,indie,None
2903,electronic,None
2904,indie,None
2905,indie,None
2906,indie,None
2907,indie,None
2908,indie,None
2909,indie,None
2910,indie,None
2911,indie,None
2912,indie,None
2913,experimental,None
2914,indie rock,None
2915,indie,None
2916,indie,None
2917,indie,None
2918,indie,None
2919,indie,None
2920,indie,None
2921,indie,None
2922,indie,None
2923,indie rock,None
2924,indie,None
2925,indie,None
2926,indie,None
2927,indie,None
2928,indie,None
2929,indie,None
2930,indie rock,None
2931,indie,None
2932,indie rock,None
2933,indie,None
2934,indie,None
2935,indie rock,None
2936,indie,None
2937,indie rock,None
2938,indie rock,None
2939,british i like,None
2940,british i like,None
2941,british i like,None
2942,british i like,None
2943,british i like,None
2944,british i like,None
2945,british i like,None
2946,british i like,None
2947,british i like,None
2948,british i like,None
2949,british i like,None
2950,british i like,None
2951,electronic,None
2952,electronic,None
2953,electronic,None
2954,electronic,None
2955,electronic,None
2956,electronic,None
2957,electronic,None
2958,electronic,None
2959,reggae,None
2960,electronic,None
2961,instrumental,None
2962,electronic,None
2963,christmas,None
2964,christmas,None
2965,christmas,None
2966,christmas,None
2967,christmas,None
2968,christmas,None
2969,christmas,None
2970,christmas,None
2971,christmas,None
2972,christmas,None
2973,christmas,None
2974,christmas,None
2975,christmas,None
2976,christmas,None
2977,christmas,None
2978,christmas,None
2979,indie,None
2980,christmas,None
2981,christmas,None
2982,christmas,None
2983,christmas,None
2984,christmas,None
2985,christmas,None
2986,christmas,None
2987,christmas,None
2988,christmas,None
2989,christmas,None
2990,christmas,None
2991,christmas,None
2992,christmas,None
2993,alternative,None
2994,christmas,None
2995,christmas,None
2996,christmas,None
2997,christmas,None
2998,christmas,None
2999,christmas,None
3000,christmas,None
3001,christmas,None
3002,christmas,None
3003,christmas,None
3004,christmas,None
3005,christmas,None
3006,christmas,None
3007,christmas,None
3008,christmas,None
3009,christmas,None
3010,christmas,None
3011,christmas,None
3012,alternative,None
3013,christmas,None
3014,christmas,None
3015,christmas,None
3016,christmas,None
3017,christmas,None
3018,christmas,None
3019,christmas,None
3020,christmas,None
3021,christmas,None
3022,christmas,None
3023,christmas,None
3024,christmas,None
3025,christmas,None
3026,christmas,None
3027,christmas,None
3028,christmas,None
3029,christmas,None
3030,christmas,None
3031,christmas,None
3032,christmas,None
3033,christmas,None
3034,christmas,None
3035,christmas,None
3036,christmas,None
3037,christmas,None
3038,christmas,None
3039,christmas,None
3040,indie,None
3041,christmas,None
3042,christmas,None
3043,christmas,None
3044,alternative,None
3045,christmas,None
3046,christmas,None
3047,christmas,None
3048,christmas,None
3049,christmas,None
3050,christmas,None
3051,christmas,None
3052,christmas,None
3053,indie rock,None
3054,electronic,None
3055,indie rock,None
3056,shoegaze,None
3057,electronic,None
3058,indie,None
3059,indie,None
3060,indie,None
3061,instrumental,None
3062,indie,None
3063,psychedelic,None
3064,indie,None
3065,metro downtempo,None
3066,electronic,None
3067,indie,None
3068,alternative,None
3069,electronic,None
3070,indie,None
3071,electronic,None
3072,indie,None
3073,electronic,None
3074,strings organs rubber wind,None
3075,electronic,None
3076,alternative,None
3077,Retro Swing,None
3078,indie rock,None
3079,clay in the hut,None
3080,indie,None
3081,synthpop,None
3082,reggae,None
3083,psychedelic,None
3084,folk,None
3085,glitch,None
3086,indie,None
3087,electronic,None
3088,Awesome,None
3089,beats,None
3090,electropop,None
3091,classic rock,None
