,genre_sequence,unique_genres
3074,BIRP,None
3075,indie pop,None
3076,indie,None
3077,indie rock,None
3078,electronic,None
3079,electronic,None
3080,electronic,None
3081,electronic,None
3082,80s,None
3083,alternative,None
3084,Lo-Fi,None
3085,indie,None
3086,i want back to the 2010s,None
3087,indie,None
3088,indie,None
3089,shoegaze,None
3090,indie,None
3091,afrobeat,None
3092,chill,None
3093,indie,None
3094,indie,None
3095,indie,None
3096,electronic,None
3097,electronic,None
3098,electronic,None
3099,electronic,None
3100,electronic,None
3101,electronic,None
3102,alternative,None
3103,electronic,None
3104,BIRP,None
3105,rock,None
3106,indie,None
3107,indie,None
3108,Lo-Fi,None
3109,indie rock,None
3110,indie rock,None
3111,indie rock,None
3112,indie rock,None
3113,indie rock,None
3114,indie,None
3115,indie rock,None
3116,folk,None
3117,indie,None
3118,folk,None
3119,indie,None
3120,80s,None
3121,pop,None
3122,ambient,None
3123,80s,None
3124,the word miss,None
3125,rock,None
3126,female vocalists,None
3127,indie,None
3128,indie,None
3129,electronic,None
3130,indie,None
3131,indie,None
3132,80s,None
3133,electronic,None
3134,rock,None
3135,indie rock,None
3136,summer,None
3137,indie,None
3138,alternative rock,None
3139,indie,None
3140,Soundtrack,None
3141,pop,None
3142,folk,None
3143,electronic,None
3144,Lo-Fi,None
3145,folk,None
3146,female vocalists,None
3147,cute,None
3148,rock,None
3149,pop,None
3150,Lo-Fi,None
3151,pop,None
3152,indie rock,None
3153,female vocalists,None
3154,cute,None
3155,female vocalists,None
3156,female vocalists,None
3157,indie,None
3158,electronic,None
3159,vugube62,None
3160,vugube62,None
3161,vugube62,None
3162,indie,None
3163,vugube62,None
3164,vugube62,None
3165,classic rock,None
3166,electronic,None
3167,electronic,None
3168,pop,None
3169,Lo-Fi,None
3170,Lo-Fi,None
3171,Lo-Fi,None
3172,indie,None
3173,summer,None
3174,Lo-Fi,None
3175,indie,None
3176,Lo-Fi,None
3177,pop,None
3178,80s,None
3179,pop,None
3180,pop,None
3181,pop,None
3182,80s,None
3183,80s,None
3184,80s,None
3185,indie,None
3186,electropop,None
3187,pop,None
3188,electronic,None
3189,pop,None
3190,80s,None
3191,electronic,None
3192,indie,None
3193,rock,None
3194,Hip-Hop,None
3195,indie,None
3196,electronic,None
3197,female vocalists,None
3198,electronic,None
3199,80s,None
3200,indie rock,None
3201,ambient,None
3202,electronic,None
3203,indie,None
3204,chillwave,None
3205,chillwave,None
3206,chillwave,None
3207,chillwave,None
3208,chillwave,None
3209,electronica,None
3210,indie,None
3211,electronic,None
3212,ambient,None
3213,electronic,None
3214,electronic,None
3215,autumn,None
3216,indietronica,None
3217,indie rock,None
3218,indie rock,None
3219,indie,None
3220,1Live Fiehe,None
3221,pop,None
3222,indie,None
3223,electronic,None
3224,ambient,None
3225,indie,None
3226,indie,None
3227,indie,None
3228,shoegaze,None
3229,pop,None
3230,female vocalists,None
3231,indie rock,None
3232,WKNC,None
3233,indie rock,None
3234,indie,None
3235,chillwave,None
3236,Go drunk eosin cabs,None
3237,Lo-Fi,None
3238,chillwave,None
3239,ambient,None
3240,electronic,None
3241,chillwave,None
3242,ambient,None
3243,electronic,None
3244,indie,None
3245,indie,None
3246,indie,None
3247,electronic,None
3248,indie,None
3249,indie,None
3250,Lo-Fi,None
3251,indie rock,None
3252,instrumental,None
3253,experimental,None
3254,austin,None
3255,indie,None
3256,experimental,None
3257,electronic,None
3258,indie,None
3259,experimental,None
3260,Morose Deep dilate Crimson,None
3261,shut up and have a banana,None
3262,electronic,None
3263,chillout,None
3264,somafm,None
3265,somafm,None
3266,BIRP,None
3267,garage pop,None
3268,electronic,None
3269,pop,None
3270,80s,None
3271,electro,None
3272,electronic,None
3273,electronic,None
3274,electronic,None
3275,alternative,None
3276,80s,None
3277,chillwave,None
3278,chillwave,None
3279,chillwave,None
3280,80s,None
3281,chill,None
3282,classic rock,None
3283,80s,None
3284,indie,None
3285,electronic,None
3286,indie,None
3287,ambient,None
3288,indie,None
3289,electronic,None
3290,pop,None
3291,chillwave,None
3292,Hip-Hop,None
3293,funk,None
3294,electronic,None
3295,electronic,None
3296,indie,None
3297,chillwave,None
3298,electronic,None
3299,Lo-Fi,None
3300,indie pop,None
3301,indie,None
3302,indie,None
3303,Lo-Fi,None
3304,indie,None
3305,indie,None
3306,Hip-Hop,None
3307,Lo-Fi,None
3308,indie,None
3309,pop,None
3310,pop,None
3311,alternative rock,None
3312,latin,None
3313,cover,None
3314,female vocalists,None
3315,80s,None
3316,latin,None
3317,BIRP,None
3318,indie,None
3319,folk,None
3320,rock,None
3321,folk,None
3322,electronic,None
3323,latin,None
3324,latin,None
3325,latin,None
3326,latin,None
3327,latin,None
3328,latin,None
3329,latin,None
3330,electronic,None
3331,latin,None
3332,latin,None
3333,latin,None
3334,Hip-Hop,None
3335,80s,None
3336,indie,None
3337,indie,None
3338,indie,None
3339,80s,None
3340,80s,None
3341,needs more cowbell,None
3342,chillwave,None
3343,chillwave,None
3344,chillwave,None
3345,1Live Fiehe,None
3346,1Live Fiehe,None
3347,indie,None
3348,80s,None
3349,electronic,None
3350,folk,None
3351,indie,None
3352,indie,None
3353,electronic,None
3354,vugube62,None
3355,Disco,None
3356,electronic,None
3357,electronic,None
3358,80s,None
3359,indie,None
3360,80s,None
3361,pop,None
3362,pop,None
3363,electronic,None
3364,pop,None
3365,pop,None
3366,pop,None
3367,80s,None
3368,folk,None
3369,folk,None
3370,Soundtrack,None
3371,folk,None
3372,folk,None
3373,instrumental,None
3374,indie,None
3375,experimental,None
3376,indie,None
3377,indie,None
3378,indie,None
3379,electronic,None
3380,indie pop,None
3381,ambient,None
3382,rock,None
3383,indie pop,None
3384,singer-songwriter,None
3385,indie,None
3386,indie pop,None
3387,Lo-Fi,None
3388,indie pop,None
3389,indie,None
3390,chillwave,None
3391,chillwave,None
3392,low-fi,None
3393,daytrotter,None
3394,best of 2010-lo mejor de 2010,None
3395,dream pop,None
3396,exuberant folk,None
3397,indie,None
3398,Lo-Fi,None
3399,folk,None
3400,female vocalists,None
3401,electronic,None
3402,indie,None
3403,cover,None
3404,exuberant folk,None
3405,dream pop,None
3406,best of 2010-lo mejor de 2010,None
3407,electronic,None
3408,alternative,None
3409,electronic,None
3410,Calming,None
3411,indie,None
3412,alternative,None
3413,indie rock,None
3414,rock,None
3415,indie,None
3416,latin,None
3417,Hip-Hop,None
3418,jazz,None
3419,indie rock,None
3420,indie,None
3421,music to get the pussy wet,None
3422,exuberant folk,None
3423,music to get the pussy wet,None
3424,exuberant folk,None
3425,exuberant folk,None
3426,cover,None
3427,indie,None
3428,indie,None
3429,indie,None
3430,synth pop,None
3431,indie,None
3432,indie,None
3433,folk,None
3434,lizvelrene2010,None
3435,folk,None
3436,pop,None
3437,WKNC,None
3438,BIRP,None
3439,electronic,None
3440,indie,None
3441,Calming,None
3442,indie,None
3443,Burn One,None
3444,indie,None
3445,indie,None
3446,Burn One,None
3447,indie,None
3448,indie,None
3449,Burn One,None
3450,indie,None
3451,indie,None
3452,Calming,None
3453,folk,None
3454,Calming,None
3455,indie,None
3456,indie,None
3457,Burn One,None
3458,indie,None
3459,folk,None
3460,Calming,None
3461,indie,None
3462,indie,None
3463,Burn One,None
3464,indie,None
3465,Calming,None
3466,electronic,None
3467,chillwave,None
3468,Calming,None
3469,chillwave,None
3470,Calming,None
3471,Calming,None
3472,Calming,None
3473,chillwave,None
3474,Calming,None
3475,chillwave,None
3476,Calming,None
3477,chillwave,None
3478,Calming,None
3479,Calming,None
3480,Lo-Fi,None
3481,Calming,None
3482,dream pop,None
3483,Lo-Fi,None
3484,Calming,None
3485,Lo-Fi,None
3486,Calming,None
3487,singer-songwriter,None
3488,chillwave,None
3489,Calming,None
3490,Calming,None
3491,dream pop,None
3492,folk,None
3493,chillwave,None
3494,Calming,None
3495,80s,None
3496,pop,None
3497,electronic,None
3498,chillwave,None
3499,Calming,None
3500,electronic,None
3501,chillwave,None
3502,Calming,None
3503,Calming,None
3504,chillwave,None
3505,Calming,None
3506,80s,None
3507,electronic,None
3508,chillwave,None
3509,Calming,None
3510,Calming,None
3511,Calming,None
3512,singer-songwriter,None
3513,chillwave,None
3514,Calming,None
3515,cover,None
3516,electronic,None
3517,Hip-Hop,None
3518,chillwave,None
3519,rock,None
3520,pop,None
3521,electronic,None
3522,summer,None
3523,beautiful,None
3524,classic rock,None
3525,alternative,None
3526,electronic,None
3527,indie,None
3528,latin,None
3529,classic rock,None
3530,Hip-Hop,None
3531,indie,None
3532,folk,None
3533,indie,None
3534,cover,None
3535,indie,None
3536,indie,None
3537,lovedbybeyondwithin,None
3538,chillwave,None
3539,chillwave,None
3540,electronic,None
3541,indie,None
3542,Lo-Fi,None
3543,Lo-Fi,None
3544,indie,None
3545,psychedelic,None
3546,Hip-Hop,None
3547,indie rock,None
3548,late night,None
3549,rock,None
3550,singer-songwritergdchill,None
3551,folk,None
3552,indie,None
3553,indie,None
3554,rock,None
3555,Lo-Fi,None
3556,electronic,None
3557,Lo-Fi,None
3558,chillwave,None
3559,rock,None
3560,indie,None
3561,indie rock,None
3562,Go drunk eosin cabs,None
3563,chillwave,None
3564,chillout,None
3565,Lo-Fi,None
3566,no fidelity,None
3567,thesixtyone,None
3568,electronic,None
3569,cover,None
3570,pop,None
3571,shoegaze,None
3572,indie,None
3573,indie rock,None
3574,indie rock,None
3575,indie,None
3576,folk,None
3577,electronic,None
3578,electronic,None
3579,electronic,None
3580,indie,None
3581,indie,None
3582,indie,None
3583,indie,None
3584,electronic,None
3585,electronic,None
3586,electronic,None
3587,electronic,None
3588,electronic,None
3589,electronic,None
3590,Soundtrack,None
3591,classic rock,None
3592,folk,None
3593,indie pop,None
3594,experimental,None
3595,dream pop,None
3596,indie,None
3597,indie,None
3598,indie,None
3599,indie,None
3600,indie,None
3601,indie,None
3602,indie,None
3603,indie,None
3604,indie,None
3605,dream pop,None
3606,dream pop,None
3607,dream pop,None
3608,dream pop,None
3609,dream pop,None
3610,dream pop,None
3611,dream pop,None
3612,folk,None
3613,folk,None
3614,chillwave,None
3615,chillwave,None
3616,emo,None
3617,classic rock,None
3618,classic rock,None
3619,Lo-Fi,None
3620,Lo-Fi,None
3621,Lo-Fi,None
3622,Lo-Fi,None
3623,Lo-Fi,None
3624,pop,None
3625,80s,None
3626,Lo-Fi,None
3627,Lo-Fi,None
3628,Lo-Fi,None
3629,pop,None
3630,indie,None
3631,indie,None
3632,electronic,None
3633,electronic,None
3634,world,None
3635,world,None
3636,idioteque,None
3637,indie,None
3638,indie,None
3639,indie,None
3640,Hip-Hop,None
3641,sxsw 2009,None
3642,classic rock,None
3643,pop,None
3644,covers,None
3645,pop,None
3646,indie,None
3647,rock,None
3648,electronic,None
3649,electronic,None
3650,rock,None
3651,rock,None
3652,2006,None
3653,funk,None
3654,70s,None
3655,indie pop,None
3656,Austin Loved Tracks,None
3657,Austin Loved Tracks,None
3658,Austin Loved Tracks,None
3659,rock,None
3660,indie,None
3661,70s,None
3662,classic rock,None
3663,classic rock,None
3664,classic rock,None
3665,classic rock,None
3666,indie,None
3667,folk,None
3668,folk,None
3669,singer-songwriter,None
3670,singer-songwriter,None
3671,kbfm,None
3672,kbfm,None
3673,dream pop,None
3674,alternative,None
3675,Awesome,None
3676,indie,None
3677,indie,None
3678,Awesome,None
3679,chillwave,None
3680,electronic,None
3681,electronic,None
3682,80s,None
3683,electronic,None
3684,classic rock,None
3685,80s,None
3686,singer-songwriter,None
3687,classic rock,None
3688,electronic,None
3689,indie,None
3690,electronic,None
3691,pop,None
3692,pop,None
3693,pop,None
3694,pop,None
3695,summer,None
3696,psychedelic folk,None
3697,indie,None
3698,singer-songwriter,None
3699,indie,None
3700,folk,None
3701,electronic,None
3702,indie rock,None
3703,singer-songwriter,None
3704,electronic,None
3705,alternative rock,None
3706,Soundtrack,None
3707,rock,None
3708,Hip-Hop,None
3709,Hip-Hop,None
3710,indie,None
3711,indie,None
3712,rock,None
3713,pop,None
3714,folk,None
3715,Love,None
3716,indie,None
3717,beautiful,None
3718,electropop,None
3719,indie,None
3720,indie pop,None
3721,folk,None
3722,folk,None
3723,electronic,None
3724,80s,None
3725,alternative,None
3726,indie,None
3727,classic rock,None
3728,chillout,None
3729,classic rock,None
3730,indie,None
3731,classic rock,None
3732,indie,None
3733,rock,None
3734,latin,None
3735,indie,None
3736,rock,None
3737,70s,None
3738,alternative,None
3739,alternative,None
3740,pop,None
3741,electronic,None
3742,electronic,None
3743,indie,None
3744,indie,None
3745,indie,None
3746,indie,None
3747,singer-songwriter,None
3748,vugube62,None
3749,rock,None
3750,pop,None
3751,favorites,None
3752,classic rock,None
3753,classic rock,None
3754,electronic,None
3755,chillout,None
3756,chillwave,None
3757,electronic,None
3758,indie pop,None
3759,chillwave,None
3760,indie,None
3761,folk,None
3762,classic rock,None
3763,vugube62,None
3764,indie,None
3765,Hip-Hop,None
3766,indie pop,None
3767,chillwave,None
3768,alternative,None
3769,female vocalists,None
3770,indie,None
3771,70s,None
3772,indie,None
3773,cover,None
3774,indie,None
3775,electronic,None
3776,vugube62,None
3777,chill,None
3778,electronic,None
3779,dream pop,None
3780,chillwave,None
3781,indie,None
3782,1Live Fiehe,None
3783,indie,None
3784,alternative,None
3785,alternative rock,None
3786,alternative rock,None
3787,alternative rock,None
3788,rock,None
3789,rock,None
3790,rock,None
3791,80s,None
3792,80s,None
3793,classic rock,None
3794,rock,None
3795,folk,None
3796,rock,None
3797,classic rock,None
3798,Lo-Fi,None
3799,indie,None
3800,rock,None
3801,folk,None
3802,folk,None
3803,Hip-Hop,None
3804,Hip-Hop,None
3805,indie,None
3806,indie,None
3807,electronic,None
3808,indie,None
3809,indie,None
3810,80s,None
3811,80s,None
3812,dream pop,None
3813,electronic,None
3814,folk,None
3815,autumn,None
3816,Lo-Fi,None
3817,dream pop,None
3818,dream pop,None
3819,electronic,None
3820,alternative,None
3821,alternative,None
3822,alternative,None
3823,electronic,None
3824,indie,None
3825,dream pop,None
3826,chillwave,None
3827,vugube62,None
3828,alternative,None
3829,chillout,None
3830,dream pop,None
3831,classic rock,None
3832,Lo-Fi,None
3833,electronic,None
3834,indie rock,None
3835,female vocalists,None
3836,indie,None
3837,normal,None
3838,indie,None
3839,indie,None
3840,indie,None
3841,indie,None
3842,indie,None
3843,indie,None
3844,indie,None
3845,Lo-Fi,None
3846,electronic,None
3847,indie rock,None
3848,folk,None
3849,autumn,None
3850,Lo-Fi,None
3851,dream pop,None
3852,dream pop,None
3853,electronic,None
3854,dream pop,None
3855,folk,None
3856,folk,None
3857,folk,None
3858,indie,None
3859,folk,None
3860,indie,None
3861,folk,None
3862,Lo-Fi,None
3863,Lo-Fi,None
3864,Lo-Fi,None
3865,Lo-Fi,None
3866,Lo-Fi,None
3867,Lo-Fi,None
3868,Lo-Fi,None
3869,Lo-Fi,None
3870,Lo-Fi,None
3871,Lo-Fi,None
3872,Lo-Fi,None
3873,Lo-Fi,None
3874,Lo-Fi,None
3875,folk,None
3876,folk,None
3877,classic rock,None
3878,other,None
3879,classic rock,None
3880,classic rock,None
3881,instrumental,None
3882,dream pop,None
3883,indie,None
3884,indie,None
3885,indie,None
3886,70s,None
3887,70s,None
3888,electronic,None
3889,vugube62,None
3890,indie,None
3891,vugube62,None
3892,experimental,None
3893,beautiful,None
3894,folk,None
3895,folk,None
3896,electro,None
3897,electronic,None
3898,electronic,None
3899,Lo-Fi,None
3900,Lo-Fi,None
3901,dream pop,None
3902,dream pop,None
3903,indie,None
3904,britpop,None
3905,music to get the pussy wet,None
3906,stonesoup,None
3907,music to get the pussy wet,None
3908,chasing the mean reds,None
3909,classic rock,None
3910,70s,None
3911,classic rock,None
3912,classic rock,None
3913,70s,None
3914,electronic,None
3915,Hip-Hop,None
3916,Hip-Hop,None
3917,pop,None
3918,alternative,None
3919,pxs: loved,None
3920,pop,None
3921,Lo-Fi,None
3922,Lo-Fi,None
3923,Lo-Fi,None
3924,Lo-Fi,None
3925,Lo-Fi,None
3926,dream pop,None
3927,dream pop,None
3928,dream pop,None
3929,dream pop,None
3930,dream pop,None
3931,Lo-Fi,None
3932,Lo-Fi,None
3933,pop,None
3934,shoegaze,None
3935,good,None
3936,dream pop,None
3937,dream pop,None
3938,Lo-Fi,None
3939,Lo-Fi,None
3940,Lo-Fi,None
3941,Lo-Fi,None
3942,indie rock,None
3943,dream pop,None
3944,dream pop,None
3945,Lo-Fi,None
3946,chillwave,None
3947,Lo-Fi,None
3948,BIRP,None
3949,pop,None
3950,female vocalists,None
3951,vugube62,None
3952,indie rock,None
3953,chillwave,None
3954,indie,None
3955,pop,None
3956,pop,None
3957,pop,None
3958,indie,None
3959,title is a full sentence,None
3960,summer,None
3961,indie,None
3962,rock,None
3963,rock,None
3964,electronic,None
3965,electronic,None
3966,dream pop,None
3967,indie,None
3968,BIRP,None
3969,pop,None
3970,chillwave,None
3971,electronic,None
3972,Lo-Fi,None
3973,Lo-Fi,None
3974,Lo-Fi,None
3975,Lo-Fi,None
3976,Lo-Fi,None
3977,indie,None
3978,rock,None
3979,female vocalists,None
3980,electronic,None
3981,pop,None
3982,Lo-Fi,None
3983,Lo-Fi,None
3984,Lo-Fi,None
3985,dream pop,None
3986,Hip-Hop,None
3987,pop,None
3988,Lo-Fi,None
3989,Lo-Fi,None
3990,Lo-Fi,None
3991,dream pop,None
3992,dream pop,None
3993,indie rock,None
3994,dream pop,None
3995,indie,None
3996,indie,None
3997,Lo-Fi,None
3998,dream pop,None
3999,indie,None
4000,dream pop,None
4001,Lo-Fi,None
4002,psychedelic folk,None
4003,electronic,None
4004,singer-songwriter,None
4005,indie,None
4006,indie,None
4007,dream pop,None
4008,rock,None
4009,emo,None
4010,emo,None
4011,Austin Loved Tracks,None
4012,electronic,None
4013,electronic,None
4014,electronic,None
4015,electronic,None
4016,indie,None
4017,indie,None
4018,electronic,None
4019,cover,None
4020,bizarre,None
4021,electronic,None
4022,electronic,None
4023,electronic,None
4024,electronic,None
4025,indie rock,None
4026,80s,None
4027,indie,None
4028,indie,None
4029,dream pop,None
4030,indie,None
4031,Hip-Hop,None
4032,classic rock,None
4033,electronic,None
4034,electronic,None
4035,chill,None
4036,indie rock,None
4037,indie,None
4038,indie rock,None
4039,indie,None
4040,electronic,None
4041,dream pop,None
4042,electronic,None
4043,world,None
4044,electronic,None
4045,electronic,None
4046,electronic,None
4047,electronic,None
4048,chill,None
4049,chill,None
4050,pop,None
4051,alternative rap,None
4052,electronic,None
4053,world,None
4054,electro,None
4055,indie,None
4056,indie,None
4057,80s,None
4058,electronic,None
4059,electronic,None
4060,electronic,None
4061,rock,None
4062,indie,None
4063,indie,None
4064,Lo-Fi,None
4065,70s,None
4066,britpop,None
4067,80s,None
4068,favorites,None
4069,indie,None
4070,electronic,None
4071,electronic,None
4072,Lo-Fi,None
4073,Hip-Hop,None
4074,Lo-Fi,None
4075,pop,None
4076,Lo-Fi,None
4077,Lo-Fi,None
4078,warm,None
4079,70s,None
4080,world,None
4081,indie,None
4082,indie,None
4083,britpop,None
4084,warm,None
4085,pop,None
4086,Hip-Hop,None
4087,BIRP,None
4088,britpop,None
4089,Hip-Hop,None
4090,indie,None
4091,indie,None
4092,electronic,None
4093,world,None
4094,70s,None
4095,britpop,None
4096,BIRP,None
4097,Hip-Hop,None
4098,pop,None
4099,warm,None
4100,Lo-Fi,None
4101,Lo-Fi,None
4102,indie,None
4103,indie,None
4104,Lo-Fi,None
4105,indie,None
4106,indie,None
4107,Lo-Fi,None
4108,Hip-Hop,None
4109,indie,None
4110,Hip-Hop,None
4111,Hip-Hop,None
4112,rock,None
4113,rock,None
4114,rock,None
4115,rock,None
4116,rock,None
4117,rock,None
4118,indie,None
4119,indie,None
4120,indie rock,None
4121,Lo-Fi,None
4122,electronic,None
4123,chillwave,None
4124,electronic,None
4125,indie,None
4126,chillwave,None
4127,dream pop,None
4128,chillwave,None
4129,indie,None
4130,electronic,None
4131,britpop,None
4132,Hip-Hop,None
4133,pop,None
4134,pop,None
4135,classic rock,None
4136,favorites,None
4137,80s,None
4138,vugube62,None
4139,Disco,None
4140,experimental,None
4141,pop,None
4142,indie,None
4143,indie,None
4144,pop,None
4145,rock,None
4146,rock,None
4147,rock,None
4148,alternative,None
4149,rock,None
4150,pop,None
4151,pop,None
4152,pop,None
4153,indie,None
4154,pop,None
4155,pop,None
4156,pop,None
4157,pop,None
4158,indie,None
4159,indie,None
4160,indie,None
4161,Hip-Hop,None
4162,indie,None
4163,Hip-Hop,None
4164,Hip-Hop,None
4165,BIRP,None
4166,Hip-Hop,None
4167,britpop,None
4168,world,None
4169,70s,None
4170,britpop,None
4171,BIRP,None
4172,Lo-Fi,None
4173,electronic,None
4174,chillwave,None
4175,Lo-Fi,None
4176,chillwave,None
4177,pop,None
4178,WKNC,None
4179,folk,None
4180,folk,None
4181,female vocalists,None
4182,female vocalists,None
4183,vugube62,None
4184,female vocalists,None
4185,female vocalists,None
4186,indie,None
4187,indie,None
4188,emo,None
4189,emo,None
4190,emo,None
4191,emo,None
4192,emo,None
4193,emo,None
4194,emo,None
4195,rock,None
4196,70s,None
4197,indie,None
4198,dream pop,None
4199,classic rock,None
4200,indie,None
4201,chillwave,None
4202,indie,None
4203,electronic,None
4204,jazz,None
4205,folk,None
4206,indie,None
4207,70s,None
4208,experimental,None
4209,chillwave,None
4210,ambient,None
4211,indie pop,None
4212,electronic,None
4213,pop,None
4214,experimental,None
4215,indie,None
4216,indie,None
4217,Hip-Hop,None
4218,Hip-Hop,None
4219,indie,None
4220,Hip-Hop,None
4221,indie,None
4222,indie,None
4223,Hip-Hop,None
4224,Hip-Hop,None
4225,indie,None
4226,Hip-Hop,None
4227,indie,None
4228,Hip-Hop,None
4229,chillwave,None
4230,chillwave,None
4231,title is a full sentence,None
4232,electronic,None
4233,Hip-Hop,None
4234,Hip-Hop,None
4235,indie,None
4236,electronic,None
4237,electro,None
4238,electronic,None
4239,electronic,None
4240,electronic,None
4241,indie rock,None
4242,summer,None
4243,summer,None
4244,indie,None
4245,cover,None
4246,jazz,None
4247,Love,None
4248,indie,None
4249,80s,None
4250,folk,None
4251,indie,None
4252,pop,None
4253,80s,None
4254,indie,None
4255,electronic,None
4256,classic rock,None
4257,pop,None
4258,alternative rock,None
4259,Hip-Hop,None
4260,dream pop,None
4261,80s,None
4262,80s,None
4263,pop,None
4264,indie,None
4265,rock,None
4266,cover,None
4267,indie,None
4268,emo,None
4269,chillout,None
4270,indie,None
4271,indie rock,None
4272,vugube62,None
4273,indie,None
4274,indie,None
4275,folk,None
4276,indie,None
4277,electronic,None
4278,indie,None
4279,indie,None
4280,rock,None
4281,Hip-Hop,None
4282,indie,None
4283,80s,None
4284,pop,None
4285,dream pop,None
4286,pxs: loved,None
4287,indie,None
4288,Hip-Hop,None
4289,indie,None
4290,favorites,None
4291,indie,None
4292,indie rock,None
4293,shoegaze,None
4294,folk,None
4295,indie,None
4296,classic rock,None
4297,electronic,None
4298,classic rock,None
4299,folk,None
4300,indie,None
4301,rock,None
4302,indie,None
4303,indie,None
4304,electronic,None
4305,indie,None
4306,electronic,None
4307,chillwave,None
4308,indie rock,None
4309,folk,None
4310,Hip-Hop,None
4311,dream pop,None
4312,Lo-Fi,None
4313,psychedelic,None
4314,electronic,None
4315,indie,None
4316,indie,None
4317,goodnightmom,None
4318,chillout,None
4319,indie,None
4320,shoegaze,None
4321,Lo-Fi,None
4322,electronic,None
4323,indie,None
4324,electronic,None
4325,electronic,None
4326,folk,None
4327,jazz,None
4328,in 80 days around the world,None
4329,electronic,None
4330,dream pop,None
4331,electronic,None
4332,Lo-Fi,None
4333,Lo-Fi,None
4334,80s,None
4335,80s,None
4336,Lo-Fi,None
4337,indie,None
4338,indie,None
4339,warm,None
4340,Lo-Fi,None
4341,Lo-Fi,None
4342,Lo-Fi,None
4343,Lo-Fi,None
4344,folk,None
4345,summer,None
4346,summer,None
4347,summer,None
4348,summer,None
4349,vugube62,None
4350,Hip-Hop,None
4351,pop,None
4352,folk,None
4353,indie,None
4354,Hip-Hop,None
4355,indie,None
4356,indie,None
4357,indie,None
4358,indie,None
4359,indie,None
4360,summer,None
4361,Lo-Fi,None
4362,Lo-Fi,None
4363,Lo-Fi,None
4364,Lo-Fi,None
4365,cover,None
4366,folk,None
4367,electronic,None
4368,chillwave,None
4369,Lo-Fi,None
4370,indie,None
4371,indie rock,None
4372,rock,None
4373,indie,None
4374,folk,None
4375,80s,None
4376,electronic,None
4377,indie rock,None
4378,indie rock,None
4379,melancholy,None
4380,indie,None
4381,chill,None
4382,80s,None
4383,chill,None
4384,80s,None
4385,folk,None
4386,stonedbeat,None
4387,cover,None
4388,pop,None
4389,indie,None
4390,Love,None
4391,indie,None
4392,indie,None
4393,indie,None
4394,covers,None
4395,indie,None
4396,female vocalists,None
4397,female vocalists,None
4398,female vocalists,None
4399,indie,None
4400,Hip-Hop,None
4401,indie,None
4402,Disco,None
4403,indie,None
4404,Disco,None
4405,Disco,None
4406,Hip-Hop,None
4407,indie,None
4408,summer,None
4409,Hip-Hop,None
4410,indie,None
4411,Hip-Hop,None
4412,summer,None
4413,indie,None
4414,indie,None
4415,alternative,None
4416,favorites,None
4417,indie pop,None
4418,dream pop,None
4419,indie,None
4420,Hip-Hop,None
4421,indie,None
4422,Disco,None
4423,indie,None
4424,Disco,None
4425,synth pop,None
4426,Disco,None
4427,psychedelic,None
4428,indie,None
4429,indie,None
4430,Disco,None
4431,Hip-Hop,None
4432,indie,None
4433,electro,None
4434,synth pop,None
4435,thesixtyone,None
4436,Disco,None
4437,indie,None
4438,indie,None
4439,Disco,None
4440,indie,None
4441,indie,None
4442,summer,None
4443,psychedelic,None
4444,Lo-Fi,None
4445,classic rock,None
4446,cover,None
4447,synth pop,None
4448,indie,None
4449,synth pop,None
4450,indie,None
4451,classic rock,None
4452,indie pop,None
4453,thesixtyone,None
4454,rock,None
4455,Lo-Fi,None
4456,electronic,None
4457,Lo-Fi,None
4458,indie rock,None
4459,experimental,None
4460,rock,None
4461,80s,None
4462,indie rock,None
4463,80s,None
4464,classic rock,None
4465,rock,None
4466,rock,None
4467,pop,None
4468,Lo-Fi,None
4469,experimental,None
4470,classic rock,None
4471,cover,None
4472,dream pop,None
4473,dream pop,None
4474,classic rock,None
4475,alternative,None
4476,electronic,None
4477,electronic,None
4478,classic rock,None
4479,classic rock,None
4480,alternative,None
4481,indie,None
4482,indie,None
4483,indie,None
4484,indie,None
4485,alternative,None
4486,alternative,None
4487,alternative,None
4488,alternative,None
4489,alternative,None
4490,Lo-Fi,None
4491,Lo-Fi,None
4492,indie,None
4493,dream pop,None
4494,dream pop,None
4495,dream pop,None
4496,dream pop,None
4497,dream pop,None
4498,dream pop,None
4499,dream pop,None
4500,dream pop,None
4501,dream pop,None
4502,dream pop,None
4503,classic rock,None
4504,indie,None
4505,indie,None
4506,indie,None
4507,indie,None
4508,indie,None
4509,indie,None
4510,electronic,None
4511,indie,None
4512,indie,None
4513,indie,None
4514,Austin Loved Tracks,None
4515,vugube62,None
4516,indie rock,None
4517,indie,None
4518,indie,None
4519,indie,None
4520,dream pop,None
4521,dream pop,None
4522,indie pop,None
4523,electronic,None
4524,electronic,None
4525,Lo-Fi,None
4526,Lo-Fi,None
4527,Lo-Fi,None
4528,Lo-Fi,None
4529,Lo-Fi,None
4530,Lo-Fi,None
4531,Lo-Fi,None
4532,Lo-Fi,None
4533,Lo-Fi,None
4534,Lo-Fi,None
4535,Lo-Fi,None
4536,Lo-Fi,None
4537,Lo-Fi,None
4538,Lo-Fi,None
4539,Lo-Fi,None
4540,Lo-Fi,None
4541,Lo-Fi,None
4542,Lo-Fi,None
4543,Lo-Fi,None
4544,Lo-Fi,None
4545,Lo-Fi,None
