,genre_sequence,unique_genres
2866,pop,None
2867,pop,None
2868,Hip-Hop,None
2869,emo,None
2870,post-hardcore,None
2871,post-hardcore,None
2872,post-hardcore,None
2873,post-hardcore,None
2874,post-hardcore,None
2875,emo,None
2876,emo,None
2877,post-hardcore,None
2878,post-hardcore,None
2879,post-hardcore,None
2880,post-hardcore,None
2881,emo,None
2882,Progressive rock,None
2883,Wiz Khalifa,None
2884,Wiz Khalifa,None
2885,boys name,None
2886,Hip-Hop,None
2887,Wiz Khalifa,None
2888,Wiz Khalifa,None
2889,rap,None
2890,Wiz Khalifa,None
2891,Wiz Khalifa,None
2892,Hip-Hop,None
2893,orange,None
2894,Lo-Fi,None
2895,Lo-Fi,None
2896,indie,None
2897,rock,None
2898,indie,None
2899,experimental,None
2900,indie,None
2901,boys name,None
2902,Lo-Fi,None
2903,Lo-Fi,None
2904,Lo-Fi,None
2905,indie,None
2906,experimental,None
2907,indie,None
2908,motherfuckin rabbits ejaculating sunshine,None
2909,Lo-Fi,None
2910,Lo-Fi,None
2911,electronic,None
2912,electronic,None
2913,electronic,None
2914,electronic,None
2915,electronic,None
2916,electronic,None
2917,electronic,None
2918,electronic,None
2919,electronic,None
2920,electronic,None
2921,electronic,None
2922,electronic,None
2923,electronic,None
2924,electronic,None
2925,electronic,None
2926,industrial,None
2927,industrial,None
2928,industrial,None
2929,industrial,None
2930,industrial,None
2931,industrial,None
2932,alternative rock,None
2933,boys name,None
2934,epic,None
2935,indie rock,None
2936,indie rock,None
2937,indie,None
2938,rock,None
2939,indie,None
2940,indie rock,None
2941,indie rock,None
2942,indie rock,None
2943,indie rock,None
2944,chillout,None
2945,boys name,None
2946,Hip-Hop,None
2947,Hip-Hop,None
2948,hip hop,None
2949,hip hop,None
2950,Hip-Hop,None
2951,hip hop,None
2952,Hip-Hop,None
2953,Hip-Hop,None
2954,Hip-Hop,None
2955,punk rock,None
2956,90s,None
2957,Hip-Hop,None
2958,indie,None
2959,post-hardcore,None
2960,Progressive rock,None
2961,Progressive rock,None
2962,emo,None
2963,emo,None
2964,motherfuckin rabbits ejaculating sunshine,None
2965,Lo-Fi,None
2966,emo,None
2967,indie rock,None
2968,alternative,None
2969,alternative,None
2970,rock,None
2971,hip hop,None
2972,indie,None
2973,hip hop,None
2974,hip hop,None
2975,ska,None
2976,rock,None
2977,electronic,None
2978,alternative rock,None
2979,alternative rock,None
2980,alternative rock,None
2981,party,None
2982,party,None
2983,instrumental,None
2984,electronic,None
2985,alternative rock,None
2986,post-hardcore,None
2987,funk,None
2988,punk,None
2989,punk,None
2990,punk,None
2991,punk,None
2992,noisecore,None
2993,noisecore,None
2994,grindcore,None
2995,noisecore,None
2996,noise rock,None
2997,punk,None
2998,grindcore,None
2999,grindcore,None
3000,Hip-Hop,None
3001,Hip-Hop,None
3002,indie,None
3003,indie,None
3004,indie,None
3005,indie,None
3006,emo,None
3007,emo,None
3008,emo,None
3009,emo,None
3010,emo,None
3011,metalcore,None
3012,funk,None
3013,funk,None
3014,funk,None
3015,funk,None
3016,funk,None
3017,hip hop,None
3018,hip hop,None
3019,post-hardcore,None
3020,hardcore,None
3021,hardcore,None
3022,hardcore,None
3023,hardcore,None
3024,hardcore,None
3025,metalcore,None
3026,hardcore,None
3027,rock,None
3028,alternative rock,None
3029,alternative rock,None
3030,alternative rock,None
3031,alternative rock,None
3032,funk,None
3033,funk,None
3034,Hip-Hop,None
3035,pop,None
3036,pop,None
3037,pop,None
3038,Love,None
3039,Love,None
3040,Love,None
3041,pop,None
3042,Hip-Hop,None
3043,Hip-Hop,None
3044,funk,None
3045,funk,None
3046,2018 single,None
3047,Hip-Hop,None
3048,hip hop,None
3049,Hip-Hop,None
3050,Hip-Hop,None
3051,hip hop,None
3052,new wave,None
3053,hardcore,None
3054,hardcore,None
3055,synthpop,None
3056,alternative rock,None
3057,Hip-Hop,None
3058,Hip-Hop,None
3059,experimental,None
3060,experimental,None
3061,indie,None
3062,experimental,None
3063,Hip-Hop,None
3064,alternative rock,None
3065,alternative rock,None
3066,alternative rock,None
3067,alternative rock,None
3068,hip hop,None
3069,hip hop,None
3070,screamo,None
3071,post-hardcore,None
3072,post-hardcore,None
3073,screamo,None
3074,emo,None
3075,emo,None
3076,Hip-Hop,None
3077,Hip-Hop,None
3078,Wiz Khalifa,None
3079,Wiz Khalifa,None
3080,fip,None
3081,noise,None
3082,new wave,None
3083,pop,None
3084,lo-fi as hell,None
3085,Hip-Hop,None
3086,rap,None
3087,motherfuckin rabbits ejaculating sunshine,None
3088,rock,None
3089,rock,None
3090,rock,None
3091,hip hop,None
3092,Hip-Hop,None
3093,rock,None
3094,metal,None
3095,rock,None
3096,punk rock,None
3097,rock,None
3098,Hip-Hop,None
3099,punk rock,None
3100,punk rock,None
3101,Soundtrack,None
3102,electronic,None
3103,funk,None
3104,rap,None
3105,electronica,None
3106,electronic,None
3107,electronic,None
3108,electronic,None
3109,noise,None
3110,electronic,None
3111,instrumental,None
3112,electronic,None
3113,electronic,None
3114,electronic,None
3115,electronic,None
3116,electronic,None
3117,electronic,None
3118,electronic,None
3119,new wave,None
3120,lo-fi as hell,None
3121,alternative,None
3122,fip,None
3123,emo,None
3124,emo,None
3125,emo,None
3126,Hip-Hop,None
3127,pop,None
3128,punk rock,None
3129,electronic,None
3130,electronic,None
3131,electronic,None
3132,electronic,None
3133,electronic,None
3134,emo,None
3135,indie,None
3136,indie,None
3137,rap,None
3138,rap,None
3139,electronic,None
3140,hardcore,None
3141,hardcore,None
3142,mathcore,None
3143,hardcore,None
3144,hardcore,None
3145,hardcore,None
3146,mathcore,None
3147,mathcore,None
3148,mathcore,None
3149,hardcore,None
3150,mathcore,None
3151,hardcore,None
3152,hardcore,None
3153,Hip-Hop,None
3154,Hip-Hop,None
3155,Hip-Hop,None
3156,Hip-Hop,None
3157,Hip-Hop,None
3158,Hip-Hop,None
3159,hip hop,None
3160,psychopathic,None
3161,psychopathic,None
3162,Hip-Hop,None
3163,pop,None
3164,new wave,None
3165,lo-fi as hell,None
3166,alternative,None
3167,alternative,None
3168,alternative,None
3169,emo,None
3170,emo,None
3171,emo,None
3172,Hip-Hop,None
3173,Hip-Hop,None
3174,indie rock,None
3175,indie rock,None
3176,indie,None
3177,horror punk,None
3178,horror punk,None
3179,horror punk,None
3180,hardcore,None
3181,hardcore,None
3182,hardcore,None
3183,hardcore,None
3184,hardcore,None
3185,hardcore,None
3186,Hip-Hop,None
3187,hardcore,None
3188,Hard,None
3189,metalcore,None
3190,last fm mistake,None
3191,mathcore,None
3192,hardcore,None
3193,hardcore,None
3194,hardcore,None
3195,mathcore,None
3196,mathcore,None
3197,mathcore,None
3198,hardcore,None
3199,mathcore,None
3200,Love,None
3201,Neo-Soul,None
3202,Love,None
3203,personal favourites,None
3204,inspirational,None
3205,psychedelic pop,None
3206,best of 2018,None
3207,pop,None
3208,electronic,None
3209,industrial,None
3210,electronic,None
3211,electronic,None
3212,electronic,None
3213,alternative rock,None
3214,Hip-Hop,None
3215,Hip-Hop,None
3216,Hip-Hop,None
3217,Hip-Hop,None
3218,Hip-Hop,None
3219,Hip-Hop,None
3220,Hip-Hop,None
3221,Hip-Hop,None
3222,Hip-Hop,None
3223,Hip-Hop,None
3224,Hip-Hop,None
3225,Hip-Hop,None
3226,hip hop,None
3227,Hip-Hop,None
3228,Hip-Hop,None
3229,deathcore,None
3230,grindcore,None
3231,grindcore,None
3232,grindcore,None
3233,grindcore,None
3234,grindcore,None
3235,grindcore,None
3236,grindcore,None
3237,deathcore,None
3238,deathcore,None
3239,experimental,None
3240,deathcore,None
3241,grindcore,None
3242,metalcore,None
3243,dissonant,None
3244,90s,None
3245,post-hardcore,None
3246,alternative rock,None
3247,alternative rock,None
3248,alternative rock,None
3249,alternative rock,None
3250,alternative rock,None
3251,metal,None
3252,metal,None
3253,metal,None
3254,pop,None
3255,pop,None
3256,fip,None
3257,2017 single,None
3258,hardcore,None
3259,hardcore,None
3260,hardcore,None
3261,hardcore,None
3262,hardcore,None
3263,hardcore,None
3264,hardcore,None
3265,hardcore,None
3266,hardcore,None
3267,hardcore,None
3268,hardcore,None
3269,rap,None
3270,psychopathic,None
3271,Hip-Hop,None
3272,detroit,None
3273,90s,None
3274,funk,None
3275,jazz fusion,None
3276,jazz fusion,None
3277,experimental,None
3278,shoegaze,None
3279,shoegaze,None
3280,shoegaze,None
3281,chillout,None
3282,favorites,None
3283,Nu Metal,None
3284,Nu Metal,None
3285,Nu Metal,None
3286,Nu Metal,None
3287,Nu Metal,None
3288,Nu Metal,None
3289,Nu Metal,None
3290,Nu Metal,None
3291,Nu Metal,None
3292,alternative rock,None
3293,alternative rock,None
3294,alternative rock,None
3295,alternative rock,None
3296,indie,None
3297,Lo-Fi,None
3298,Hip-Hop,None
3299,Wiz Khalifa,None
3300,electronic,None
3301,electronic,None
3302,electronic,None
3303,electronic,None
3304,electronic,None
3305,rap,None
3306,hip hop,None
3307,hip hop,None
3308,Hip-Hop,None
3309,rnb,None
3310,rnb,None
3311,Progressive rock,None
3312,Progressive rock,None
3313,Progressive rock,None
3314,chill,None
3315,Hip-Hop,None
3316,Hip-Hop,None
3317,Hip-Hop,None
3318,Hip-Hop,None
3319,Hip-Hop,None
3320,Hip-Hop,None
3321,hip hop,None
3322,Hip-Hop,None
3323,hip hop,None
3324,Hip-Hop,None
3325,hip hop,None
3326,Hip-Hop,None
3327,hip hop,None
3328,Hip-Hop,None
3329,hip hop,None
3330,Hip-Hop,None
3331,Hip-Hop,None
3332,favorites,None
3333,favorites,None
3334,shoegaze,None
3335,goregrind,None
3336,psychopathic,None
3337,goregrind,None
3338,experimental,None
3339,experimental,None
3340,Hip-Hop,None
3341,Hip-Hop,None
3342,Hip-Hop,None
3343,Hip-Hop,None
3344,motherfuckin rabbits ejaculating sunshine,None
3345,new wave,None
3346,favorites,None
3347,Hip-Hop,None
3348,indie,None
3349,indie,None
3350,indie,None
3351,alternative rock,None
3352,alternative rock,None
3353,alternative rock,None
3354,alternative rock,None
3355,Hip-Hop,None
3356,Hip-Hop,None
3357,experimental,None
3358,Lo-Fi,None
3359,Lo-Fi,None
3360,indie,None
3361,indie,None
3362,horror punk,None
3363,jazz fusion,None
3364,psychopathic,None
3365,psychopathic,None
3366,edgy,None
3367,rap,None
3368,alternative rock,None
3369,Hip-Hop,None
3370,hip hop,None
3371,industrial metal,None
3372,industrial metal,None
3373,electronic,None
3374,electronic,None
3375,electronic,None
3376,electronic,None
3377,electronic,None
3378,90s,None
3379,rock,None
3380,post-hardcore,None
3381,Progressive rock,None
3382,Progressive rock,None
3383,Lo-Fi,None
3384,indie,None
3385,indie,None
3386,lo-fi as hell,None
3387,noise,None
3388,pop,None
3389,new wave,None
3390,lo-fi as hell,None
3391,favorites,None
3392,rnb,None
3393,chillout,None
3394,alternative,None
3395,alternative,None
3396,alternative,None
3397,alternative,None
3398,hip hop,None
3399,Hip-Hop,None
3400,Hip-Hop,None
3401,Hip-Hop,None
3402,hip hop,None
3403,Hip-Hop,None
3404,Hip-Hop,None
3405,chillout,None
3406,Progressive rock,None
3407,Hip-Hop,None
3408,pop,None
3409,pop,None
3410,pop,None
3411,Progressive rock,None
3412,Progressive rock,None
3413,indie,None
3414,indie,None
3415,Lo-Fi,None
3416,indie,None
3417,Progressive rock,None
3418,Progressive rock,None
3419,Progressive rock,None
3420,Lo-Fi,None
3421,Lo-Fi,None
3422,Lo-Fi,None
3423,Lo-Fi,None
3424,Lo-Fi,None
3425,indie,None
3426,favorites,None
3427,shoegaze,None
3428,pop,None
3429,pop,None
3430,pop,None
3431,pop,None
3432,pop,None
3433,Hip-Hop,None
3434,emo,None
3435,emo,None
3436,new wave,None
3437,lo-fi as hell,None
3438,Wiz Khalifa,None
3439,Wiz Khalifa,None
3440,Hip-Hop,None
3441,Hip-Hop,None
3442,Hip-Hop,None
3443,hip hop,None
3444,chillout,None
3445,Hip-Hop,None
3446,indie,None
3447,indie,None
3448,indie,None
3449,rap,None
3450,rap,None
3451,rap,None
3452,rap,None
3453,rap,None
3454,rap,None
3455,rap,None
3456,rap,None
3457,rap,None
3458,Hip-Hop,None
3459,Hip-Hop,None
3460,Hip-Hop,None
3461,Hip-Hop,None
3462,Hip-Hop,None
3463,Hip-Hop,None
3464,Hip-Hop,None
3465,Hip-Hop,None
3466,Hip-Hop,None
3467,hip hop,None
3468,indie,None
3469,indie,None
3470,alternative,None
3471,alternative,None
3472,alternative,None
3473,Hip-Hop,None
3474,hip hop,None
3475,hip hop,None
3476,post-hardcore,None
3477,post-hardcore,None
3478,post-hardcore,None
3479,jazz fusion,None
3480,jazz fusion,None
3481,metal,None
3482,metal,None
3483,electronic,None
3484,electronic,None
3485,electronic,None
3486,electronic,None
3487,electronic,None
3488,post-hardcore,None
3489,post-hardcore,None
3490,post-hardcore,None
3491,post-hardcore,None
3492,alternative,None
3493,alternative,None
3494,alternative,None
3495,alternative,None
3496,best of 2018,None
3497,rock,None
3498,G-funk,None
3499,Progressive rock,None
3500,alternative,None
3501,alternative,None
3502,Hip-Hop,None
3503,rock,None
3504,featuring,None
3505,Hip-Hop,None
3506,Progressive rock,None
3507,Progressive rock,None
3508,electronic,None
3509,new wave,None
3510,Lo-Fi,None
3511,indie,None
3512,alternative,None
3513,Progressive rock,None
3514,Hip-Hop,None
3515,Hip-Hop,None
3516,Hip-Hop,None
3517,Hip-Hop,None
3518,Hip-Hop,None
3519,Hip-Hop,None
3520,Hip-Hop,None
3521,rock,None
3522,rock,None
3523,rock,None
3524,rock,None
3525,rock,None
3526,90s,None
3527,90s,None
3528,ska,None
3529,ska,None
3530,ska,None
3531,alternative,None
3532,alternative,None
3533,Hip-Hop,None
3534,Hip-Hop,None
3535,indie,None
3536,indie,None
3537,indie,None
3538,90s,None
3539,rock,None
3540,rock,None
3541,indie,None
3542,shoegaze,None
3543,chillout,None
3544,shoegaze,None
3545,shoegaze,None
3546,chillout,None
3547,Hip-Hop,None
3548,Hip-Hop,None
3549,Hip-Hop,None
3550,party,None
3551,chill,None
3552,metalcore,None
3553,shoegaze,None
3554,hip hop,None
3555,Hip-Hop,None
3556,rap,None
3557,Hip-Hop,None
3558,rap,None
3559,rap,None
3560,rap,None
3561,rap,None
3562,rap,None
3563,rap,None
3564,edgy,None
3565,rap,None
3566,rap,None
3567,rap,None
3568,rap,None
3569,party,None
3570,indie,None
3571,Lo-Fi,None
3572,indie,None
3573,Lo-Fi,None
3574,indie,None
3575,indie,None
3576,rnb,None
3577,alternative,None
3578,ska,None
3579,chillout,None
3580,rap,None
3581,rap,None
3582,emo,None
3583,emo,None
3584,emo,None
3585,emo,None
3586,emo,None
3587,emo,None
3588,Progressive rock,None
3589,Progressive rock,None
3590,metal,None
3591,metal,None
3592,metal,None
3593,metal,None
3594,alternative,None
3595,metal,None
3596,alternative,None
3597,alternative,None
3598,rap,None
3599,hip hop,None
3600,hip hop,None
3601,metal,None
3602,metal,None
3603,metal,None
3604,metal,None
3605,rnb,None
3606,rnb,None
3607,emo,None
3608,emo,None
3609,emo,None
3610,emo,None
3611,indie,None
3612,indie,None
3613,Hip-Hop,None
3614,Hip-Hop,None
3615,Hip-Hop,None
3616,Hip-Hop,None
3617,Hip-Hop,None
3618,Hip-Hop,None
3619,Spacedog,None
3620,rap,None
3621,rock,None
3622,Hip-Hop,None
3623,90s,None
3624,rock,None
3625,pop,None
3626,rnb,None
3627,a,None
3628,psychopathic,None
3629,goregrind,None
3630,goregrind,None
3631,psychopathic,None
3632,psychopathic,None
3633,goregrind,None
3634,epic,None
3635,death metal,None
3636,death metal,None
3637,death metal,None
3638,jazz fusion,None
3639,chillout,None
3640,Hip-Hop,None
3641,rap,None
3642,Hip-Hop,None
3643,Hip-Hop,None
3644,Hip-Hop,None
3645,emo,None
3646,grindcore,None
3647,grindcore,None
3648,cancionero,None
3649,fip,None
3650,fip,None
3651,2017 single,None
3652,alternative,None
3653,alternative,None
3654,Progressive rock,None
3655,Progressive rock,None
3656,Hip-Hop,None
3657,Hip-Hop,None
3658,hip hop,None
3659,indie,None
3660,electronic,None
3661,timbaland production,None
3662,jay-z,None
3663,rap,None
3664,jay-z,None
3665,Hip-Hop,None
3666,dj premier,None
3667,video game music,None
3668,downtempo,None
3669,chillout,None
3670,chillout,None
3671,chillout,None
3672,chillout,None
3673,chillout,None
3674,chillout,None
3675,psychopathic,None
3676,rap,None
3677,Wiz Khalifa,None
3678,Wiz Khalifa,None
3679,indie rock,None
3680,alternative,None
3681,alternative,None
3682,instrumental,None
3683,electronic,None
3684,rock,None
3685,water,None
3686,alternative,None
3687,alternative,None
3688,goregrind,None
3689,psychopathic,None
3690,emo,None
3691,rock,None
3692,indie,None
3693,indie rock,None
3694,indie,None
3695,emo,None
3696,emo,None
3697,indie,None
3698,ska,None
3699,ska,None
3700,alternative rock,None
3701,alternative rock,None
3702,Hip-Hop,None
3703,psychopathic,None
3704,ska,None
3705,emo,None
3706,post-hardcore,None
3707,post-hardcore,None
3708,xlowpunk,None
3709,rock,None
3710,rock,None
3711,rock,None
3712,Wiz Khalifa,None
3713,Wiz Khalifa,None
3714,electronic,None
3715,indie,None
3716,electronic,None
3717,alternative,None
3718,emo,None
3719,Nu Metal,None
3720,metal,None
3721,metal,None
3722,horror punk,None
3723,horror punk,None
3724,punk,None
3725,Hip-Hop,None
3726,Hip-Hop,None
3727,goregrind,None
3728,rap,None
3729,alternative,None
3730,Hip-Hop,None
3731,indie,None
3732,hip hop,None
3733,jay-z,None
3734,Hip-Hop,None
3735,horror punk,None
3736,horror punk,None
3737,alternative,None
3738,alternative,None
3739,alternative,None
3740,psychopathic,None
3741,rnb,None
3742,Wiz Khalifa,None
3743,electronic,None
3744,electronic,None
3745,electronic,None
3746,emo,None
3747,metalcore,None
3748,post-hardcore,None
3749,experimental,None
3750,hardcore,None
3751,hardcore,None
3752,post-hardcore,None
3753,screamo,None
3754,post-hardcore,None
3755,hardcore,None
3756,post-hardcore,None
3757,hardcore,None
3758,post-hardcore,None
3759,post-hardcore,None
3760,alternative,None
3761,alternative,None
3762,alternative,None
3763,a subtle use of vocal harmony,None
3764,alternative,None
3765,alternative,None
3766,alternative,None
3767,alternative,None
3768,alternative,None
3769,alternative,None
3770,alternative,None
3771,alternative,None
3772,alternative,None
3773,Hip-Hop,None
3774,post-hardcore,None
3775,hip hop,None
3776,post-hardcore,None
3777,post-hardcore,None
3778,Hip-Hop,None
3779,90s,None
3780,ska,None
3781,indie,None
3782,indie,None
3783,emo,None
3784,anna of the north,None
3785,rap,None
3786,played,None
3787,detroit,None
3788,electronic,None
3789,post-hardcore,None
3790,instrumental,None
3791,rock,None
3792,post-hardcore,None
3793,post-hardcore,None
3794,post-hardcore,None
3795,chill,None
3796,alternative rock,None
3797,alternative rock,None
3798,alternative rock,None
3799,alternative rock,None
3800,grindcore,None
3801,horror punk,None
3802,Hip-Hop,None
3803,Hip-Hop,None
3804,ambient,None
3805,ambient,None
3806,digitalis,None
3807,metal,None
3808,Nu Metal,None
3809,goregrind,None
3810,rap,None
3811,heavy metal,None
3812,heavy metal,None
3813,rock,None
3814,rock,None
3815,Hip-Hop,None
3816,rnb,None
3817,rnb,None
3818,90s,None
3819,90s,None
3820,Hip-Hop,None
3821,Hip-Hop,None
3822,Hip-Hop,None
3823,emo,None
3824,alternative,None
3825,alternative,None
3826,pop,None
3827,electronic,None
3828,rnb,None
3829,rnb,None
3830,Hip-Hop,None
3831,Hip-Hop,None
3832,hip hop,None
3833,ska,None
3834,G-funk,None
3835,G-funk,None
3836,G-funk,None
3837,G-funk,None
3838,electronic,None
3839,electronic,None
3840,electronic,None
3841,pop,None
3842,pop,None
3843,electronic,None
3844,indie,None
3845,electronic,None
3846,chillwave,None
3847,electronic,None
3848,chillwave,None
3849,indie,None
3850,indie,None
3851,electronic,None
3852,electronic,None
3853,ambient,None
3854,rnb,None
3855,rnb,None
3856,rnb,None
3857,rnb,None
3858,2017 single,None
3859,pop,None
3860,hip hop,None
3861,Hip-Hop,None
3862,metal,None
3863,Hip-Hop,None
3864,Wiz Khalifa,None
3865,Hip-Hop,None
3866,post-hardcore,None
3867,post-hardcore,None
3868,post-hardcore,None
3869,Hip-Hop,None
3870,alternative rock,None
3871,alternative rock,None
3872,alternative rock,None
3873,alternative rock,None
3874,alternative rock,None
3875,alternative rock,None
3876,emo,None
3877,emo,None
3878,lyrics,None
3879,emo,None
3880,emo,None
3881,emo,None
3882,punk,None
3883,math rock,None
3884,Nu Metal,None
3885,alternative,None
3886,alternative,None
3887,alternative,None
3888,alternative,None
3889,alternative,None
3890,alternative,None
3891,alternative,None
3892,alternative,None
3893,alternative,None
3894,alternative,None
3895,alternative,None
3896,alternative,None
3897,alternative,None
3898,alternative,None
3899,alternative,None
3900,electronic,None
3901,alternative,None
3902,alternative,None
3903,alternative,None
3904,alternative,None
3905,alternative,None
3906,a subtle use of vocal harmony,None
3907,alternative,None
3908,alternative,None
3909,alternative,None
3910,alternative,None
3911,Hip-Hop,None
3912,post-hardcore,None
3913,post-hardcore,None
3914,rock,None
3915,alternative,None
3916,alternative,None
3917,electronic,None
3918,alternative,None
3919,alternative,None
3920,alternative,None
3921,alternative,None
3922,alternative,None
3923,alternative,None
3924,electronic,None
3925,alternative,None
3926,alternative,None
3927,Hip-Hop,None
3928,Hip-Hop,None
3929,indie,None
3930,indie,None
3931,indie,None
3932,indie,None
3933,indie,None
3934,rnb,None
3935,fip,None
3936,alternative,None
3937,alternative,None
3938,alternative,None
3939,alternative,None
3940,alternative,None
3941,alternative,None
3942,alternative rock,None
3943,alternative,None
3944,alternative,None
3945,alternative,None
3946,alternative,None
3947,electronic,None
3948,Nu Metal,None
3949,metal,None
3950,Nu Metal,None
3951,Nu Metal,None
3952,Nu Metal,None
3953,rock,None
3954,rock,None
3955,rock,None
3956,G-funk,None
3957,hip hop,None
3958,Hip-Hop,None
3959,Hip-Hop,None
3960,Wiz Khalifa,None
3961,Wiz Khalifa,None
3962,ska,None
3963,90s,None
3964,alternative,None
3965,alternative,None
3966,alternative,None
3967,alternative,None
3968,alternative,None
3969,alternative,None
3970,alternative,None
3971,alternative,None
3972,electronic,None
3973,Nu Metal,None
3974,Nu Metal,None
3975,Nu Metal,None
3976,metal,None
3977,metal,None
3978,metal,None
3979,Nu Metal,None
3980,Nu Metal,None
3981,Nu Metal,None
3982,Nu Metal,None
3983,Nu Metal,None
3984,Nu Metal,None
3985,metal,None
3986,Nu Metal,None
3987,Nu Metal,None
3988,metal,None
3989,metal,None
3990,metal,None
3991,metal,None
3992,Nu Metal,None
3993,chillout,None
3994,Lo-Fi,None
3995,Lo-Fi,None
3996,motherfuckin rabbits ejaculating sunshine,None
3997,indie,None
3998,alternative,None
3999,emo,None
4000,emo,None
4001,alternative,None
4002,alternative,None
4003,alternative,None
4004,alternative,None
4005,alternative,None
4006,alternative,None
4007,a subtle use of vocal harmony,None
4008,emo,None
4009,emo,None
4010,emo,None
4011,punk rock,None
4012,punk rock,None
4013,punk rock,None
4014,2017 single,None
4015,indie,None
4016,electronic,None
4017,indie,None
4018,electronic,None
4019,electronic,None
4020,electronic,None
4021,electronic,None
4022,electronic,None
4023,electronic,None
4024,electronic,None
4025,indie,None
4026,electronic,None
4027,indie,None
4028,electronic,None
4029,indie,None
4030,electronic,None
4031,electronic,None
4032,electronic,None
4033,electronic,None
4034,electronic,None
4035,post-hardcore,None
4036,alternative,None
4037,alternative,None
4038,alternative,None
4039,alternative,None
4040,alternative,None
4041,alternative rock,None
4042,alternative,None
4043,alternative rock,None
4044,alternative,None
4045,instrumental,None
4046,alternative,None
4047,alternative,None
4048,instrumental,None
4049,Hip-Hop,None
4050,Hip-Hop,None
4051,Hip-Hop,None
4052,chill,None
4053,chill,None
4054,pop,None
4055,Love,None
4056,pop,None
4057,Hip-Hop,None
4058,hip hop,None
4059,fip,None
4060,rock,None
4061,rock,None
4062,rock,None
4063,rock,None
4064,electronic,None
4065,indie,None
4066,indie,None
4067,emo,None
4068,emo,None
4069,emo,None
4070,emo,None
4071,indie rock,None
4072,emo,None
4073,emo,None
4074,alternative rock,None
4075,alternative rock,None
4076,emo,None
4077,emo,None
4078,hip hop,None
4079,post-hardcore,None
4080,post-hardcore,None
4081,metal,None
4082,metal,None
4083,Nu Metal,None
4084,Nu Metal,None
4085,Nu Metal,None
4086,Nu Metal,None
4087,metal,None
4088,metal,None
4089,metal,None
4090,rap,None
4091,rap,None
4092,post-hardcore,None
4093,post-hardcore,None
4094,post-hardcore,None
4095,post-hardcore,None
4096,post-hardcore,None
4097,post-hardcore,None
4098,punk rock,None
4099,motherfuckin rabbits ejaculating sunshine,None
4100,Lo-Fi,None
4101,emo,None
4102,post-hardcore,None
4103,rock,None
4104,indie,None
4105,alternative rock,None
4106,rock,None
4107,indie,None
4108,alternative rock,None
4109,2017 single,None
4110,ambient,None
4111,electronic,None
4112,chillwave,None
4113,electronic,None
4114,chillwave,None
4115,synthpop,None
4116,ambient,None
4117,fip,None
4118,Hip-Hop,None
4119,alternative,None
4120,alternative,None
4121,indie,None
4122,electronic,None
4123,electronic,None
4124,electronic,None
4125,Hip-Hop,None
4126,alternative rock,None
4127,alternative rock,None
4128,Hip-Hop,None
4129,rnb,None
4130,Hip-Hop,None
4131,metal,None
4132,metal,None
4133,metal,None
4134,pop,None
4135,indie,None
4136,indie,None
4137,indie,None
4138,alternative,None
4139,indie,None
4140,indie,None
4141,indie,None
4142,indie,None
4143,indie rock,None
4144,indie,None
4145,indie,None
4146,electronic,None
4147,90s,None
4148,90s,None
4149,emo,None
4150,emo,None
4151,emo,None
4152,rnb,None
4153,rnb,None
4154,rnb,None
4155,indie,None
4156,indie,None
4157,indie,None
4158,indie,None
4159,Hip-Hop,None
4160,Hip-Hop,None
4161,Hip-Hop,None
4162,Hip-Hop,None
4163,alternative rock,None
4164,alternative rock,None
4165,alternative rock,None
4166,alternative rock,None
4167,chill,None
4168,emo,None
4169,punk rock,None
4170,pop,None
4171,lo-fi as hell,None
4172,2017 single,None
4173,fip,None
4174,Lo-Fi,None
4175,emo,None
4176,emo,None
4177,emo,None
4178,mathcore,None
4179,mathcore,None
4180,grindcore,None
4181,grindcore,None
4182,grindcore,None
4183,noise,None
4184,mathcore,None
4185,mathcore,None
4186,grindcore,None
4187,grindcore,None
4188,mathcore,None
4189,experimental,None
4190,Hip-Hop,None
4191,hip hop,None
4192,emo,None
4193,emo,None
4194,emo,None
4195,emo,None
4196,emo,None
4197,emo,None
4198,emo,None
4199,emo,None
4200,emo,None
4201,emo,None
4202,emo,None
4203,ska,None
4204,alternative,None
4205,alternative,None
4206,alternative,None
4207,alternative,None
4208,alternative,None
4209,alternative,None
4210,alternative,None
4211,a subtle use of vocal harmony,None
4212,alternative,None
4213,ska,None
4214,experimental,None
4215,post-hardcore,None
4216,Nu Metal,None
4217,Hip-Hop,None
4218,Hip-Hop,None
4219,rap,None
4220,Hip-Hop,None
4221,rap,None
4222,Hip-Hop,None
4223,indie,None
4224,motherfuckin rabbits ejaculating sunshine,None
4225,rock,None
4226,rock,None
4227,rock,None
4228,emo,None
4229,FM4,None
4230,indie,None
4231,alternative,None
4232,indie,None
4233,indie,None
4234,motherfuckin rabbits ejaculating sunshine,None
4235,Lo-Fi,None
4236,fip,None
4237,indie pop,None
4238,indie rock,None
4239,FM4,None
4240,indie,None
4241,alternative,None
4242,Progressive rock,None
4243,Progressive rock,None
4244,alternative,None
4245,alternative,None
4246,alternative,None
4247,electronic,None
4248,emo,None
4249,Lo-Fi,None
4250,noise,None
4251,Lo-Fi,None
4252,Lo-Fi,None
4253,Lo-Fi,None
4254,spacing-out,None
4255,Lo-Fi,None
4256,indie,None
4257,pop,None
4258,weird,None
4259,Lo-Fi,None
