,genre_sequence,unique_genres
1585,alternative rock,None
1586,rock,None
1587,cover,None
1588,alternative rock,None
1589,rock,None
1590,rock,None
1591,rock,None
1592,alternative rock,None
1593,rock,None
1594,indie,None
1595,rock,None
1596,rock,None
1597,alternative,None
1598,alternative,None
1599,alternative rock,None
1600,alternative,None
1601,rock,None
1602,alternative rock,None
1603,alternative rock,None
1604,alternative,None
1605,alternative,None
1606,alternative,None
1607,alternative,None
1608,alternative,None
1609,alternative,None
1610,alternative,None
1611,cover,None
1612,cover,None
1613,alternative,None
1614,alternative,None
1615,alternative,None
1616,alternative,None
1617,rock,None
1618,alternative,None
1619,alternative,None
1620,alternative,None
1621,rock,None
1622,alternative,None
1623,rock,None
1624,rock,None
1625,rock,None
1626,alternative,None
1627,alternative,None
1628,alternative,None
1629,rock,None
1630,rock,None
1631,instrumental,None
1632,indie,None
1633,rock,None
1634,rock,None
1635,rock,None
1636,rock,None
1637,indie,None
1638,indie,None
1639,rock,None
1640,rock,None
1641,indie,None
1642,rock,None
1643,alternative,None
1644,indie,None
1645,indie,None
1646,indie,None
1647,indie,None
1648,indie,None
1649,indie,None
1650,rock,None
1651,indie,None
1652,rock,None
1653,rock,None
1654,rock,None
1655,rock,None
1656,rock,None
1657,rock,None
1658,alternative,None
1659,alternative,None
1660,rock,None
1661,alternative,None
1662,alternative,None
1663,alternative,None
1664,alternative,None
1665,alternative,None
1666,alternative,None
1667,alternative,None
1668,alternative,None
1669,rock,None
1670,rock,None
1671,rock,None
1672,alternative,None
1673,alternative,None
1674,rock,None
1675,indie,None
1676,alternative rock,None
1677,alternative,None
1678,indie,None
1679,indie,None
1680,indie,None
1681,alternative,None
1682,alternative,None
1683,indie,None
1684,alternative,None
1685,rock,None
1686,indie rock,None
1687,indie,None
1688,rock,None
1689,rock,None
1690,indie,None
1691,indie,None
1692,rock,None
1693,rock,None
1694,rock,None
1695,rock,None
1696,rock,None
1697,alternative rock,None
1698,alternative,None
1699,alternative,None
1700,rock,None
1701,rock,None
1702,indie,None
1703,rock,None
1704,rock,None
1705,alternative rock,None
1706,alternative rock,None
1707,alternative,None
1708,rock,None
1709,rock,None
1710,alternative rock,None
1711,alternative rock,None
1712,rock,None
1713,alternative rock,None
1714,rock,None
1715,alternative rock,None
1716,alternative,None
1717,alternative,None
1718,alternative rock,None
1719,alternative,None
1720,rock,None
1721,alternative rock,None
1722,alternative rock,None
1723,alternative,None
1724,alternative,None
1725,alternative rock,None
1726,alternative,None
1727,alternative,None
1728,alternative rock,None
1729,alternative,None
1730,rock,None
1731,rock,None
1732,alternative,None
1733,rock,None
1734,alternative,None
1735,indie,None
1736,alternative,None
1737,rock,None
1738,alternative,None
1739,indie,None
1740,rock,None
1741,alternative rock,None
1742,rock,None
1743,alternative rock,None
1744,rock,None
1745,rock,None
1746,rock,None
1747,rock,None
1748,rock,None
1749,rock,None
1750,rock,None
1751,rock,None
1752,instrumental,None
1753,rock,None
1754,rock,None
1755,alternative rock,None
1756,alternative rock,None
1757,rock,None
1758,rock,None
1759,rock,None
1760,rock,None
1761,alternative rock,None
1762,rock,None
1763,cover,None
1764,alternative rock,None
1765,rock,None
1766,rock,None
1767,rock,None
1768,alternative rock,None
1769,rock,None
1770,indie,None
1771,rock,None
1772,rock,None
1773,alternative,None
1774,alternative,None
1775,alternative rock,None
1776,alternative,None
1777,rock,None
1778,alternative rock,None
1779,alternative rock,None
1780,alternative,None
1781,alternative,None
1782,alternative,None
1783,alternative,None
1784,alternative,None
1785,alternative,None
1786,alternative,None
1787,cover,None
1788,cover,None
1789,alternative,None
1790,alternative,None
1791,alternative,None
1792,alternative,None
1793,rock,None
1794,alternative,None
1795,alternative,None
1796,alternative,None
1797,rock,None
1798,alternative,None
1799,rock,None
1800,rock,None
1801,rock,None
1802,alternative,None
1803,alternative,None
1804,alternative,None
1805,rock,None
1806,rock,None
1807,instrumental,None
1808,indie,None
1809,rock,None
1810,rock,None
1811,rock,None
1812,rock,None
1813,indie,None
1814,indie,None
1815,rock,None
1816,rock,None
1817,indie,None
1818,rock,None
1819,alternative,None
1820,indie,None
1821,indie,None
1822,indie,None
1823,indie,None
1824,indie,None
1825,indie,None
1826,rock,None
1827,indie,None
1828,rock,None
1829,rock,None
1830,rock,None
1831,rock,None
1832,rock,None
1833,rock,None
1834,alternative,None
1835,alternative,None
1836,rock,None
1837,alternative,None
1838,alternative,None
1839,alternative,None
1840,alternative,None
1841,alternative,None
1842,alternative,None
1843,alternative,None
1844,alternative,None
1845,rock,None
1846,rock,None
1847,rock,None
1848,alternative,None
1849,alternative,None
1850,rock,None
1851,indie,None
1852,alternative rock,None
1853,alternative,None
1854,indie,None
1855,indie,None
1856,indie,None
1857,alternative,None
1858,alternative,None
1859,indie,None
1860,alternative,None
1861,rock,None
1862,indie rock,None
1863,indie,None
1864,rock,None
1865,rock,None
1866,indie,None
1867,indie,None
1868,rock,None
1869,rock,None
1870,rock,None
1871,rock,None
1872,rock,None
1873,alternative rock,None
1874,alternative,None
1875,alternative,None
1876,rock,None
1877,rock,None
1878,indie,None
1879,rock,None
1880,rock,None
1881,alternative rock,None
1882,alternative rock,None
1883,alternative,None
1884,rock,None
1885,rock,None
1886,alternative rock,None
1887,alternative rock,None
1888,rock,None
1889,alternative rock,None
1890,rock,None
1891,alternative rock,None
1892,alternative,None
1893,alternative,None
1894,alternative rock,None
1895,alternative,None
1896,rock,None
1897,alternative rock,None
1898,alternative rock,None
1899,alternative,None
1900,alternative,None
1901,alternative rock,None
1902,alternative,None
1903,alternative,None
1904,alternative rock,None
1905,alternative,None
1906,rock,None
1907,rock,None
1908,alternative,None
1909,rock,None
1910,alternative,None
1911,indie,None
1912,alternative,None
1913,rock,None
1914,alternative,None
1915,indie,None
1916,rock,None
1917,alternative rock,None
1918,rock,None
1919,alternative rock,None
1920,rock,None
1921,rock,None
1922,rock,None
1923,rock,None
1924,rock,None
1925,rock,None
1926,rock,None
1927,rock,None
1928,instrumental,None
1929,rock,None
1930,rock,None
1931,alternative rock,None
1932,alternative rock,None
1933,rock,None
1934,rock,None
1935,rock,None
1936,rock,None
1937,alternative rock,None
1938,rock,None
1939,cover,None
1940,alternative rock,None
1941,rock,None
1942,rock,None
1943,rock,None
1944,alternative rock,None
1945,rock,None
1946,indie,None
1947,rock,None
1948,rock,None
1949,alternative,None
1950,alternative,None
1951,alternative rock,None
1952,alternative,None
1953,rock,None
1954,alternative rock,None
1955,alternative rock,None
1956,alternative,None
1957,alternative,None
1958,alternative,None
1959,alternative,None
1960,alternative,None
1961,alternative,None
1962,indie,None
1963,Scottish,None
1964,folk,None
1965,folk,None
1966,folk,None
1967,folk,None
1968,ily ben gibbard,None
1969,folk,None
1970,cover,None
1971,indie,None
1972,ily ben gibbard,None
1973,chill,None
1974,somafm,None
1975,somafm,None
1976,ily ben gibbard,None
1977,chill,None
1978,somafm,None
1979,indie,None
1980,chill,None
1981,somafm,None
1982,ily ben gibbard,None
1983,indie,None
1984,ily ben gibbard,None
1985,ily ben gibbard,None
1986,chill,None
1987,somafm,None
1988,indie,None
1989,ily ben gibbard,None
1990,chill,None
1991,somafm,None
1992,indie,None
1993,indie,None
1994,indie,None
1995,indie,None
1996,indie,None
1997,indie,None
1998,indie,None
1999,post-hardcore,None
2000,rock,None
2001,indie,None
2002,indie,None
2003,indie,None
2004,indie,None
2005,indie,None
2006,indie,None
2007,Stoner Rock,None
2008,Stoner Rock,None
2009,indie,None
2010,indie,None
2011,Scottish,None
2012,Scottish,None
2013,indie,None
2014,Scottish,None
2015,indie,None
2016,Scottish,None
2017,rock,None
2018,alternative,None
2019,indie,None
2020,ambient,None
2021,chillout,None
2022,alternative,None
2023,ambient,None
2024,ambient,None
2025,chillout,None
2026,ambient,None
2027,soul,None
2028,chillout,None
2029,ambient,None
2030,chillout,None
2031,ambient,None
2032,chillout,None
2033,alternative,None
2034,ambient,None
2035,ambient,None
2036,chillout,None
2037,ambient,None
2038,soul,None
2039,chillout,None
2040,ambient,None
2041,chillout,None
2042,ambient,None
2043,do not listen to this on a sad and lonely night,None
2044,singer-songwriter,None
2045,indie,None
2046,indie,None
2047,my gang 09,None
2048,indie,None
2049,Scottish,None
2050,indie,None
2051,Scottish,None
2052,rock,None
2053,singer-songwriter,None
2054,Scottish,None
2055,singer-songwriter,None
2056,singer-songwriter,None
2057,cover songs,None
2058,Scottish,None
2059,Lo-Fi,None
2060,indie,None
2061,indie,None
2062,rock,None
2063,rock,None
2064,rock,None
2065,punk rock,None
2066,suicide,None
2067,indie folk,None
2068,suicide,None
2069,suicide,None
2070,instrumental,None
2071,rock,None
2072,rock,None
2073,alternative rock,None
2074,alternative rock,None
2075,rock,None
2076,rock,None
2077,rock,None
2078,rock,None
2079,alternative rock,None
2080,rock,None
2081,cover,None
2082,alternative rock,None
2083,rock,None
2084,rock,None
2085,rock,None
2086,alternative rock,None
2087,rock,None
2088,indie,None
2089,rock,None
2090,rock,None
2091,alternative,None
2092,alternative,None
2093,alternative rock,None
2094,alternative,None
2095,rock,None
2096,alternative rock,None
2097,alternative rock,None
2098,alternative,None
2099,alternative,None
2100,alternative,None
2101,alternative,None
2102,alternative,None
2103,alternative,None
2104,rock,None
2105,indie,None
2106,perfect,None
2107,indie,None
2108,indie,None
2109,indie,None
2110,songsof2011,None
2111,leaving,None
2112,folk,None
2113,alternative,None
2114,rock,None
2115,alternative,None
2116,alternative,None
2117,alternative,None
2118,alternative,None
2119,beautiful,None
2120,folk,None
2121,folk,None
2122,leaving,None
2123,indie,None
2124,indie,None
2125,indie,None
2126,indie,None
2127,Scottish,None
2128,Scottish,None
2129,singer-songwriter,None
2130,Scottish,None
2131,songs for road trips lonelier than nevada is ugly,None
2132,indie,None
2133,indie,None
2134,indie,None
2135,alternative,None
2136,indie rock,None
2137,indie,None
2138,indie,None
2139,indie,None
2140,folk,None
2141,indie,None
2142,indie,None
2143,indie,None
2144,indie,None
2145,indie,None
2146,folk,None
2147,folk,None
2148,indie,None
2149,folk,None
2150,folk,None
2151,rock,None
2152,pop,None
2153,indie,None
2154,folk,None
2155,indie,None
2156,folk,None
2157,folk,None
2158,acoustic,None
2159,folk,None
2160,skate punk,None
2161,arizona,None
2162,Offbeat,None
2163,Offbeat,None
2164,indie,None
2165,indie,None
2166,cover,None
2167,folk,None
2168,cover,None
2169,indie,None
2170,4 chords song,None
2171,folk,None
2172,folk,None
2173,indie,None
2174,perfect,None
2175,indie,None
2176,acoustic,None
2177,pop,None
2178,pop,None
2179,alternative,None
2180,alternative rock,None
2181,indie,None
2182,indie,None
2183,alternative rock,None
2184,indie,None
2185,new wave,None
2186,new wave,None
2187,rock,None
2188,live,None
2189,rock,None
2190,rock,None
2191,alternative,None
2192,alternative,None
2193,alternative,None
2194,indie,None
2195,somafm,None
2196,indie,None
2197,indie,None
2198,Progressive rock,None
2199,Progressive rock,None
2200,Progressive rock,None
2201,Progressive rock,None
2202,perfect,None
2203,dream pop,None
2204,Progressive rock,None
2205,Progressive rock,None
2206,Progressive rock,None
2207,Progressive rock,None
2208,Progressive rock,None
2209,Progressive rock,None
2210,Progressive rock,None
2211,Progressive rock,None
2212,Progressive rock,None
2213,Progressive rock,None
2214,Progressive rock,None
2215,Progressive rock,None
2216,Progressive rock,None
2217,Progressive rock,None
2218,Progressive rock,None
2219,Progressive rock,None
2220,Progressive rock,None
2221,Progressive rock,None
2222,Progressive rock,None
2223,Progressive rock,None
2224,Progressive rock,None
2225,Progressive rock,None
2226,Progressive rock,None
2227,Progressive rock,None
2228,indie,None
2229,rock,None
2230,pop punk,None
2231,pop punk,None
2232,punk rock,None
2233,indie,None
2234,Most Favourite Tracks,None
2235,alternative rock,None
2236,rock,None
2237,rock,None
2238,rock,None
2239,experimental,None
2240,female vocalists,None
2241,the zombie radio,None
2242,Soundtrack,None
2243,post-rock,None
2244,female vocalists,None
2245,best of 2011,None
2246,grindcore,None
2247,alternative rock,None
2248,fip,None
2249,rock,None
2250,indie,None
2251,alternative,None
2252,epic,None
2253,title is a full sentence,None
2254,alternative metal,None
2255,alternative,None
2256,alternative,None
2257,grindcore,None
2258,punk rock,None
2259,country,None
2260,comedy,None
2261,metal,None
2262,rock,None
2263,genre,None
2264,pop,None
2265,cover,None
2266,rock,None
2267,salsa,None
2268,rock,None
2269,indie rock,None
2270,punk rock,None
2271,soul,None
2272,electronic,None
2273,alternative rock,None
2274,new wave,None
2275,indie,None
2276,rock,None
2277,pop punk,None
2278,pop punk,None
2279,indie,None
2280,indie,None
2281,electro swing,None
2282,electronic,None
2283,electronic,None
2284,alternative rock,None
2285,indie,None
2286,indie,None
2287,rock,None
2288,cover,None
2289,Hip-Hop,None
2290,indie,None
2291,indie,None
2292,indie,None
2293,indie,None
2294,indie,None
2295,indie folk,None
2296,indie folk,None
2297,Hip-Hop,None
2298,cover,None
2299,Hip-Hop,None
2300,rock,None
2301,rock,None
2302,rock,None
2303,punk rock,None
2304,punk rock,None
2305,punk rock,None
2306,itune,None
2307,rock,None
2308,rock,None
2309,rock,None
2310,rock,None
2311,rock,None
2312,rock,None
2313,rock,None
2314,folk,None
2315,singer-songwriter,None
2316,folk,None
2317,indie,None
2318,indie rock,None
2319,indie,None
2320,rock,None
2321,indie,None
2322,indie,None
2323,indie,None
2324,indie,None
2325,indie,None
2326,indie,None
2327,indie,None
2328,indie,None
2329,indie,None
2330,indie,None
2331,indie,None
2332,indie,None
2333,indie,None
2334,indie,None
2335,indie,None
2336,indie,None
2337,indie,None
2338,indie,None
2339,indie rock,None
2340,indie,None
2341,indie rock,None
2342,indie,None
2343,indie,None
2344,indie,None
2345,indie,None
2346,indie,None
2347,indie,None
2348,indie,None
2349,indie,None
2350,indie,None
2351,rock,None
2352,rock,None
2353,pop punk,None
2354,indie,None
2355,indie,None
2356,indie,None
2357,indie,None
2358,alternative,None
2359,lizvelrene2010,None
2360,fip,None
2361,indie,None
2362,indie,None
2363,indie,None
2364,indie,None
2365,indie,None
2366,indie,None
2367,indie,None
2368,indie,None
2369,indie,None
2370,indie,None
2371,indie,None
2372,indie,None
2373,indie,None
2374,indie,None
2375,indie,None
2376,indie,None
2377,indie,None
2378,indie,None
2379,indie rock,None
2380,indie rock,None
2381,indie,None
2382,indie,None
2383,indie,None
2384,indie,None
2385,perfect,None
2386,indie,None
2387,alternative,None
2388,female vocalists,None
2389,folk,None
2390,folk,None
2391,folk,None
2392,folk,None
2393,alternative,None
2394,indie,None
2395,Progressive Pop,None
2396,folk,None
2397,indie,None
2398,Progressive Pop,None
2399,indie,None
2400,indie,None
2401,indie,None
2402,indie,None
2403,indie,None
2404,indie,None
2405,indie,None
2406,indie,None
2407,indie,None
2408,instrumental,None
2409,indie,None
2410,indie,None
2411,indie,None
2412,indie,None
2413,indie,None
2414,folk,None
2415,indie,None
2416,acoustic,None
2417,instrumental,None
2418,indie,None
2419,indie,None
2420,indie,None
2421,indie,None
2422,indie,None
2423,folk,None
2424,indie,None
2425,indie,None
2426,indie,None
2427,folk,None
2428,indie,None
2429,christmas,None
2430,christmas,None
2431,christmas,None
2432,christmas,None
2433,christmas,None
2434,christmas,None
2435,christmas,None
2436,christmas,None
2437,christmas,None
2438,christmas,None
2439,christmas,None
2440,christmas,None
2441,Progressive Pop,None
2442,christmas,None
2443,christmas,None
2444,christmas,None
2445,christmas,None
2446,christmas,None
2447,christmas,None
2448,christmas,None
2449,christmas,None
2450,christmas,None
2451,christmas,None
2452,christmas,None
2453,Progressive Pop,None
2454,christmas,None
2455,female vocalists,None
2456,remix,None
2457,indie,None
2458,remix,None
2459,indie,None
2460,indie,None
2461,indie,None
2462,indie,None
2463,indie,None
2464,indie,None
2465,indie,None
2466,indie,None
2467,indie,None
2468,indie,None
2469,indie,None
2470,indie,None
2471,female vocalists,None
2472,indie,None
2473,pop,None
2474,indie,None
2475,remix,None
2476,indie,None
2477,remix,None
2478,indie,None
2479,indie,None
2480,indie,None
2481,indie,None
2482,indie,None
2483,indie,None
2484,indie,None
2485,indie,None
2486,indie,None
2487,indie,None
2488,indie,None
2489,indie,None
2490,female vocalists,None
2491,indie,None
2492,pop,None
2493,indie,None
2494,indie,None
2495,indie,None
2496,female vocalists,None
2497,indie,None
2498,indie,None
2499,electronic,None
2500,female vocalists,None
2501,folk,None
2502,folk,None
2503,Soundtrack,None
2504,folk,None
2505,indie pop,None
2506,indie,None
2507,indie,None
2508,female vocalists,None
2509,female vocalists,None
2510,folk,None
2511,folk,None
2512,folk,None
2513,folk,None
2514,indie,None
2515,rock,None
2516,indie,None
2517,indie,None
2518,classic rock,None
2519,rock,None
2520,classic rock,None
2521,rock,None
2522,folk,None
2523,folk,None
2524,folk,None
2525,folk,None
2526,indie,None
2527,indie,None
2528,rock,None
2529,new wave,None
2530,new wave,None
2531,classic rock,None
2532,cover,None
2533,folk,None
2534,folk,None
2535,indie,None
2536,singer-songwriter,None
2537,singer-songwriter,None
2538,indie,None
2539,indie,None
2540,fip,None
2541,beautiful,None
2542,alternative rock,None
2543,Grunge,None
2544,indie rock,None
2545,beautiful,None
2546,indie,None
2547,indie,None
2548,alternative rock,None
2549,indie rock,None
2550,alternative rock,None
2551,cover,None
2552,cover,None
2553,rock,None
2554,rock,None
2555,rock,None
2556,indie,None
2557,indie folk,None
2558,indie,None
2559,electronic,None
2560,chillout,None
2561,dream pop,None
2562,indie,None
2563,rock,None
2564,rock,None
2565,female vocalists,None
2566,rock,None
2567,rock,None
2568,rock,None
2569,rock,None
2570,rock,None
2571,rock,None
2572,rock,None
2573,rock,None
2574,rock,None
2575,can I only love this one per play - just not enough,None
2576,rock,None
2577,just perfect,None
2578,rock,None
2579,rock,None
2580,rock,None
2581,rock,None
2582,rock,None
2583,rock,None
2584,rock,None
2585,rock,None
2586,rock,None
2587,rock,None
2588,rock,None
2589,rock,None
2590,rock,None
2591,rock,None
2592,rock,None
2593,rock,None
2594,beautiful,None
2595,pop,None
2596,rock,None
2597,rock,None
2598,rock,None
2599,rock,None
2600,rock,None
2601,rock,None
2602,rock,None
2603,indie,None
2604,rock,None
2605,rock,None
2606,rock,None
2607,rock,None
2608,rock,None
2609,rock,None
2610,rock,None
2611,rock,None
2612,rock,None
2613,rock,None
2614,rock,None
2615,rock,None
2616,rock,None
2617,rock,None
2618,rock,None
2619,rock,None
2620,rock,None
2621,rock,None
2622,rock,None
2623,rock,None
2624,rock,None
2625,rock,None
2626,rock,None
2627,rock,None
2628,rock,None
2629,rock,None
2630,rock,None
2631,rock,None
2632,rock,None
2633,rock,None
2634,rock,None
2635,rock,None
2636,just perfect,None
2637,rock,None
2638,rock,None
2639,rock,None
2640,rock,None
2641,rock,None
2642,can I only love this one per play - just not enough,None
2643,rock,None
2644,just perfect,None
2645,rock,None
2646,rock,None
2647,rock,None
2648,rock,None
2649,rock,None
2650,rock,None
2651,rock,None
2652,rock,None
2653,rock,None
2654,rock,None
2655,rock,None
2656,rock,None
2657,rock,None
2658,rock,None
2659,rock,None
2660,rock,None
2661,beautiful,None
2662,pop,None
2663,rock,None
2664,rock,None
2665,rock,None
2666,rock,None
2667,rock,None
2668,rock,None
2669,rock,None
2670,indie,None
2671,rock,None
2672,rock,None
2673,rock,None
2674,rock,None
2675,rock,None
2676,rock,None
2677,rock,None
2678,rock,None
2679,rock,None
2680,rock,None
2681,rock,None
2682,rock,None
2683,rock,None
2684,rock,None
2685,rock,None
2686,rock,None
2687,rock,None
2688,rock,None
2689,rock,None
2690,rock,None
2691,rock,None
2692,indie,None
2693,indie,None
2694,indie,None
2695,indie,None
2696,indie,None
2697,shoegaze,None
2698,indie pop,None
2699,b-side,None
2700,indie,None
2701,beautiful,None
2702,indie,None
2703,Lo-Fi,None
2704,indie,None
2705,indie,None
2706,indie,None
2707,indie,None
2708,electronica,None
2709,indie,None
2710,indie,None
2711,electronica,None
2712,indie,None
2713,indie,None
2714,indie,None
2715,indie,None
2716,Lo-Fi,None
2717,indie,None
2718,electronica,None
2719,Lo-Fi,None
2720,shoegaze,None
2721,indie pop,None
2722,b-side,None
2723,indie,None
2724,beautiful,None
2725,indie,None
2726,Lo-Fi,None
2727,indie,None
2728,indie,None
2729,indie,None
2730,indie,None
2731,electronica,None
2732,indie,None
2733,indie,None
2734,electronica,None
2735,indie,None
2736,indie,None
2737,indie,None
2738,indie,None
2739,Lo-Fi,None
2740,indie,None
2741,electronica,None
2742,Lo-Fi,None
2743,shoegaze,None
2744,indie pop,None
2745,b-side,None
2746,indie,None
2747,beautiful,None
2748,indie,None
2749,Lo-Fi,None
2750,indie,None
2751,indie,None
2752,indie,None
2753,indie,None
2754,electronica,None
2755,indie,None
2756,indie,None
2757,electronica,None
2758,indie,None
2759,indie,None
2760,indie,None
2761,indie,None
2762,Lo-Fi,None
2763,indie,None
2764,electronica,None
2765,Lo-Fi,None
2766,shoegaze,None
2767,indie pop,None
2768,b-side,None
2769,indie,None
2770,beautiful,None
2771,indie,None
2772,Lo-Fi,None
2773,indie,None
2774,indie,None
2775,indie,None
2776,indie,None
2777,electronica,None
2778,indie,None
2779,indie,None
2780,electronica,None
2781,indie,None
2782,indie,None
2783,indie,None
2784,indie,None
2785,Lo-Fi,None
2786,indie,None
2787,electronica,None
2788,Lo-Fi,None
2789,shoegaze,None
2790,indie pop,None
2791,b-side,None
2792,indie,None
2793,sound storm,None
2794,cover,None
2795,Grunge,None
2796,Grunge,None
2797,Grunge,None
2798,Grunge,None
2799,rock,None
2800,rock,None
2801,rock,None
2802,pop punk,None
2803,alternative rock,None
2804,rock,None
2805,rock,None
2806,rock,None
2807,rock,None
2808,rock,None
2809,rock,None
2810,rock,None
2811,rock,None
2812,rock,None
2813,alternative,None
2814,pop punk,None
2815,alternative metal,None
2816,rock,None
2817,classic rock,None
2818,punk rock,None
2819,punk rock,None
2820,punk rock,None
2821,punk rock,None
2822,punk rock,None
2823,punk rock,None
2824,punk rock,None
2825,punk rock,None
2826,punk rock,None
2827,pop,None
2828,pop,None
2829,pop,None
2830,live performance,None
2831,pop,None
2832,rock,None
2833,rock,None
2834,rock,None
2835,punk rock,None
2836,punk rock,None
2837,punk rock,None
2838,folk,None
2839,punk rock,None
2840,alternative,None
2841,electronic,None
2842,alternative,None
2843,dance,None
2844,indie,None
2845,dance,None
2846,indie,None
2847,alternative,None
2848,Hip-Hop,None
2849,rock,None
2850,rock,None
2851,rock,None
2852,rock,None
2853,rock,None
2854,rock,None
2855,rock,None
2856,indie rock,None
2857,rock,None
2858,folk,None
2859,folk,None
2860,folk,None
2861,indie rock,None
2862,SXSW 2013,None
2863,pop punk,None
2864,pop punk,None
2865,pop punk,None
2866,pop punk,None
2867,pop punk,None
2868,pop punk,None
2869,pop punk,None
2870,pop punk,None
2871,pop punk,None
2872,pop punk,None
2873,pop punk,None
2874,pop punk,None
2875,pop punk,None
2876,pop punk,None
2877,pop punk,None
2878,pop punk,None
2879,pop punk,None
2880,pop punk,None
2881,pop punk,None
2882,pop punk,None
2883,pop punk,None
2884,classic rock,None
2885,rock,None
2886,rock,None
2887,rock,None
2888,rock,None
2889,rock,None
2890,rock,None
2891,rock,None
2892,rock,None
2893,rock,None
2894,rock,None
2895,rock,None
2896,rock,None
2897,rock,None
2898,rock,None
2899,rock,None
2900,rock,None
2901,rock,None
2902,alternative,None
2903,punk rock,None
2904,rock,None
2905,pop punk,None
2906,pop punk,None
2907,pop punk,None
2908,rock,None
2909,alternative punk,None
2910,pop punk,None
2911,alternative punk,None
2912,pop punk,None
2913,rock,None
2914,punk rock,None
2915,punk rock,None
2916,rock,None
2917,singer-songwriter,None
2918,pop,None
2919,folk,None
2920,folk,None
2921,folk,None
2922,folk,None
2923,folk,None
2924,indie,None
2925,indie,None
2926,indie,None
2927,indie,None
2928,indie,None
2929,indie,None
2930,indie folk,None
2931,indie,None
2932,indie,None
2933,instrumental,None
2934,Hip-Hop,None
2935,rock,None
2936,chillout,None
2937,indie pop,None
2938,singer-songwriter,None
2939,cover,None
2940,alternative rock,None
2941,alternative rock,None
2942,alternative rock,None
2943,alternative rock,None
2944,alternative rock,None
2945,alternative rock,None
2946,Hip-Hop,None
2947,instrumental hip hop,None
2948,Hip-Hop,None
2949,Hip-Hop,None
2950,Hip-Hop,None
2951,instrumental hip hop,None
2952,Hip-Hop,None
2953,dance,None
2954,dance,None
2955,female vocalists,None
2956,Hip-Hop,None
2957,electronic,None
2958,dance,None
2959,indie,None
2960,comedy,None
2961,comedy,None
2962,Monty Python,None
2963,comedy,None
2964,alternative,None
2965,indie,None
2966,summer tape,None
2967,indie,None
2968,indie,None
2969,indie,None
2970,indie,None
2971,indie,None
2972,indie,None
2973,indie,None
2974,alternative,None
2975,indie,None
2976,Lo-Fi,None
2977,indie,None
2978,indie,None
2979,rock,None
2980,indie,None
2981,alternative,None
2982,Perfection,None
2983,alternative,None
2984,cover,None
2985,indie,None
2986,indie,None
2987,indie,None
2988,Lo-Fi,None
2989,file under: best songs ever,None
2990,folk,None
2991,Perfection,None
2992,Perfection,None
2993,indie,None
2994,indie,None
2995,indie,None
2996,indie,None
2997,indie rock,None
2998,alternative,None
2999,indie,None
3000,indie,None
3001,indie,None
3002,perfect,None
3003,indie,None
3004,indie,None
3005,indie,None
3006,indie,None
3007,indie,None
3008,indie,None
3009,indie,None
3010,indie,None
3011,synthpop,None
3012,synthpop,None
3013,indie,None
3014,Love,None
3015,indie,None
3016,singer-songwriter,None
3017,pop,None
3018,Love,None
3019,alternative rock,None
3020,pop,None
3021,female vocalists,None
3022,folk,None
3023,acoustic,None
3024,megan nicole,None
3025,acoustic,None
3026,acoustic,None
3027,indie rock,None
3028,electro swing,None
3029,electronic,None
3030,electronic,None
3031,indie,None
3032,indie,None
3033,indie,None
3034,indie,None
3035,indie rock,None
3036,indie,None
3037,rock,None
3038,indie,None
3039,indie,None
3040,indie,None
3041,indie,None
3042,indie,None
3043,alternative,None
3044,indie,None
3045,electronic,None
3046,indie rock,None
3047,indie rock,None
3048,indie rock,None
3049,indie rock,None
3050,indie rock,None
3051,folk,None
3052,Hip-Hop,None
3053,Hip-Hop,None
3054,chillout,None
3055,chillout,None
3056,trip-hop,None
3057,Hip-Hop,None
3058,piano,None
3059,piano,None
3060,sludge metal,None
3061,folk,None
3062,post-rock,None
3063,indie,None
3064,indie,None
3065,indie pop,None
3066,alternative,None
3067,alternative,None
3068,indie,None
3069,singer-songwriter,None
3070,alternative rock,None
3071,punk rock,None
3072,punk rock,None
3073,punk rock,None
3074,acoustic,None
3075,rock,None
3076,alternative rock,None
3077,rock,None
3078,rock,None
3079,rock,None
3080,rock,None
3081,rock,None
3082,rock,None
3083,alternative rock,None
3084,rock,None
3085,alternative rock,None
3086,Grunge,None
3087,rock,None
3088,rock,None
3089,singer-songwriter,None
3090,new wave,None
3091,lizvelrene2010,None
3092,indie,None
3093,alternative,None
3094,indie,None
3095,singer-songwriter,None
3096,Hip-Hop,None
3097,hip hop,None
3098,Hip-Hop,None
3099,Hip-Hop,None
3100,Hip-Hop,None
3101,Hip-Hop,None
3102,Hip-Hop,None
3103,Hip-Hop,None
3104,Hip-Hop,None
3105,electronica,None
3106,electronic,None
3107,electronic,None
3108,dubstep,None
3109,electronic,None
3110,electronic,None
3111,electronic,None
3112,electronic,None
3113,electronic,None
3114,electronic,None
3115,electronic,None
3116,electronic,None
3117,Grunge,None
3118,Grunge,None
3119,Grunge,None
3120,Grunge,None
3121,Grunge,None
3122,alternative metal,None
3123,alternative metal,None
3124,rock,None
3125,rock,None
3126,alternative rock,None
3127,rock,None
3128,indie,None
3129,folk,None
3130,folk,None
3131,folk,None
3132,folk,None
3133,folk,None
3134,pop,None
3135,somafm,None
3136,acoustic,None
3137,folk,None
3138,indie folk,None
3139,indie,None
3140,indie,None
3141,perfect,None
3142,indie,None
3143,indie,None
