,genre_sequence,unique_genres
1601,epic,None
1602,pop,None
1603,chinese,None
1604,Jay Chou,None
1605,chinese,None
1606,jay,None
1607,chinese,None
1608,chinese female vocal,None
1609,ten now,None
1610,Jay Chou,None
1611,xiao,None
1612,taiwanese pop,None
1613,piano,None
1614,chinese,None
1615,chinese,None
1616,chinese,None
1617,chinese,None
1618,chinese,None
1619,rock,None
1620,rock,None
1621,chinese,None
1622,chinese,None
1623,indie,None
1624,chinese,None
1625,chinese,None
1626,chinese,None
1627,chinese,None
1628,chinese,None
1629,chinese,None
1630,Favorite,None
1631,chinese,None
1632,chinese rock,None
1633,good,None
1634,chinese rock,None
1635,good,None
1636,chinese rock,None
1637,good,None
1638,chinese rock,None
1639,good,None
1640,chinese rock,None
1641,chinese rock,None
1642,good,None
1643,chinese rock,None
1644,good,None
1645,chinese rock,None
1646,10-loving,None
1647,female vocalists,None
1648,chinese,None
1649,jacky,None
1650,C-pop,None
1651,female vocalists,None
1652,chinese,None
1653,jacky,None
1654,C-pop,None
1655,female vocalists,None
1656,jacky,None
1657,C-pop,None
1658,female vocalists,None
1659,chinese,None
1660,jacky,None
1661,C-pop,None
1662,female vocalists,None
1663,good,None
1664,chinese rock,None
1665,good,None
1666,chinese rock,None
1667,C-pop,None
1668,pop,None
1669,good,None
1670,chinese rock,None
1671,good,None
1672,chinese rock,None
1673,taiwanese female vocal,None
1674,C-pop,None
1675,pop,None
1676,1990,None
1677,pop,None
1678,China,None
1679,C-pop,None
1680,chillout,None
1681,yearning,None
1682,Love,None
1683,cpop,None
1684,C-pop,None
1685,pop,None
1686,pop,None
1687,pop,None
1688,chinese,None
1689,Chinese Pop,None
1690,China,None
1691,pop,None
1692,chinese rock,None
1693,good,None
1694,chinese rock,None
1695,good,None
1696,chinese rock,None
1697,chinese rock,None
1698,chinese,None
1699,Chinese Pop,None
1700,introverted,None
1701,pop,None
1702,tw,None
1703,female vocalists,None
1704,chinese female vocal,None
1705,pop,None
1706,chinese,None
1707,taiwanese female vocal,None
1708,j-pop,None
1709,China,None
1710,Sentimental,None
1711,pop,None
1712,good,None
1713,chinese rock,None
1714,good,None
1715,chinese rock,None
1716,good,None
1717,chinese rock,None
1718,good,None
1719,chinese rock,None
1720,good,None
1721,chinese rock,None
1722,good,None
1723,chinese rock,None
1724,rock,None
1725,rock,None
1726,rock,None
1727,rock,None
1728,rock,None
1729,rock,None
1730,rock,None
1731,rock,None
1732,rock,None
1733,rock,None
1734,rock,None
1735,rock,None
1736,rock,None
1737,rock,None
1738,rock,None
1739,rock,None
1740,pop,None
1741,pop,None
1742,pop,None
1743,pop,None
1744,tw,None
1745,chinese rock,None
1746,pop,None
1747,pop,None
1748,China,None
1749,C-pop,None
1750,Ballad,None
1751,Jay Chou,None
1752,pop,None
1753,chinese,None
1754,jacky,None
1755,female vocalists,None
1756,rnb,None
1757,10-loving,None
1758,chinese rock,None
1759,good,None
1760,chinese rock,None
1761,introverted,None
1762,rock,None
1763,rock,None
1764,rock,None
1765,rock,None
1766,rock,None
1767,rock,None
1768,folk,None
1769,chinese,None
1770,chinese,None
1771,rock,None
1772,indie,None
1773,indie,None
1774,rnb,None
1775,pop,None
1776,pop,None
1777,myplaylist,None
1778,pop,None
1779,pop,None
1780,1990,None
1781,good,None
1782,chinese rock,None
1783,myplaylist,None
1784,pop,None
1785,myplaylist,None
1786,pop,None
1787,pop,None
1788,1990,None
1789,pop,None
1790,pop,None
1791,pop,None
1792,1990,None
1793,China,None
1794,Sentimental,None
1795,pop,None
1796,C-pop,None
1797,Sentimental,None
1798,pop,None
1799,Ballad,None
1800,Jay Chou,None
1801,chinese,None
1802,China,None
1803,China,None
1804,pop,None
1805,chinese,None
1806,jacky,None
1807,chinese,None
1808,pop,None
1809,China,None
1810,pop,None
1811,chinese,None
1812,jacky,None
1813,chinese,None
1814,pop,None
1815,good,None
1816,chinese rock,None
1817,good,None
1818,chinese rock,None
1819,good,None
1820,chinese rock,None
1821,good,None
1822,chinese rock,None
1823,good,None
1824,chinese rock,None
1825,good,None
1826,chinese rock,None
1827,good,None
1828,chinese rock,None
1829,good,None
1830,chinese rock,None
1831,chinese rock,None
1832,good,None
1833,chinese rock,None
1834,good,None
1835,chinese rock,None
1836,good,None
1837,indie,None
1838,indie,None
1839,chinese,None
1840,China,None
1841,China,None
1842,pop,None
1843,chinese,None
1844,jacky,None
1845,Ballad,None
1846,China,None
1847,C-pop,None
1848,Sentimental,None
1849,pop,None
1850,pop,None
1851,chinese,None
1852,pop,None
1853,chinese,None
1854,pop,None
1855,jacky,None
1856,female vocalists,None
1857,rnb,None
1858,10-loving,None
1859,chinese rock,None
1860,good,None
1861,chinese rock,None
1862,good,None
1863,chinese rock,None
1864,good,None
1865,chinese rock,None
1866,good,None
1867,chinese rock,None
1868,rock,None
1869,rock,None
1870,rock,None
1871,rock,None
1872,rock,None
1873,rock,None
1874,rock,None
1875,rock,None
1876,rock,None
1877,rock,None
1878,rock,None
1879,rock,None
1880,10-loving,None
1881,chinese rock,None
1882,good,None
1883,pop,None
1884,C-pop,None
1885,chinese female vocal,None
1886,C-pop,None
1887,pop,None
1888,female vocalists,None
1889,rnb,None
1890,10-loving,None
1891,pop,None
1892,chinese,None
1893,Asian,None
1894,China,None
1895,pop,None
1896,Favorite,None
1897,j-pop,None
1898,China,None
1899,pop,None
1900,chankl78,None
1901,female vocalists,None
1902,C-pop,None
1903,R,None
1904,taiwan,None
1905,pop,None
1906,kvstn,None
1907,pop,None
1908,C-pop,None
1909,chinese,None
1910,C-pop,None
1911,female vocalists,None
1912,C-pop,None
1913,LeeHom Wang,None
1914,123,None
1915,pop,None
1916,female vocalists,None
1917,pop,None
1918,chinese,None
1919,C-pop,None
1920,female vocalists,None
1921,C-pop,None
1922,LeeHom Wang,None
1923,C-pop,None
1924,good,None
1925,chinese,None
1926,C-pop,None
1927,female vocalists,None
1928,C-pop,None
1929,LeeHom Wang,None
1930,123,None
1931,C-pop,None
1932,LeeHom Wang,None
1933,123,None
1934,pop,None
1935,female vocalists,None
1936,tw,None
1937,pop,None
1938,chinese,None
1939,pop,None
1940,female vocalists,None
1941,pop,None
1942,chinese,None
1943,good,None
1944,chinese,None
1945,C-pop,None
1946,female vocalists,None
1947,C-pop,None
1948,LeeHom Wang,None
1949,123,None
1950,C-pop,None
1951,LeeHom Wang,None
1952,123,None
1953,pop,None
1954,female vocalists,None
1955,pop,None
1956,chinese,None
1957,good,None
1958,chinese,None
1959,C-pop,None
1960,female vocalists,None
1961,chinese,None
1962,C-pop,None
1963,female vocalists,None
1964,C-pop,None
1965,LeeHom Wang,None
1966,123,None
1967,good,None
1968,chinese,None
1969,C-pop,None
1970,female vocalists,None
1971,C-pop,None
1972,LeeHom Wang,None
1973,123,None
1974,pop,None
1975,female vocalists,None
1976,pop,None
1977,chinese,None
1978,good,None
1979,chinese,None
1980,C-pop,None
1981,female vocalists,None
1982,C-pop,None
1983,LeeHom Wang,None
1984,123,None
1985,chinese,None
1986,C-pop,None
1987,female vocalists,None
1988,C-pop,None
1989,LeeHom Wang,None
1990,123,None
1991,C-pop,None
1992,female vocalists,None
1993,C-pop,None
1994,female vocalists,None
1995,C-pop,None
1996,123,None
1997,pop,None
1998,good,None
1999,chinese,None
2000,C-pop,None
2001,female vocalists,None
2002,C-pop,None
2003,LeeHom Wang,None
2004,123,None
2005,pop,None
2006,123,None
2007,chinese,None
2008,C-pop,None
2009,female vocalists,None
2010,C-pop,None
2011,female vocalists,None
2012,C-pop,None
2013,LeeHom Wang,None
2014,female vocalists,None
2015,chinese,None
2016,C-pop,None
2017,female vocalists,None
2018,chinese,None
2019,C-pop,None
2020,female vocalists,None
2021,chinese,None
2022,C-pop,None
2023,female vocalists,None
2024,C-pop,None
2025,chinese,None
2026,C-pop,None
2027,female vocalists,None
2028,kvstn,None
2029,pop,None
2030,C-pop,None
2031,C-pop,None
2032,chinese,None
2033,chankl78,None
2034,female vocalists,None
2035,C-pop,None
2036,rock,None
2037,rock,None
2038,rock,None
2039,rock,None
2040,rock,None
2041,rock,None
2042,rock,None
2043,rock,None
2044,rock,None
2045,rock,None
2046,rock,None
2047,rock,None
2048,rock,None
2049,rock,None
2050,rock,None
2051,rock,None
2052,rock,None
2053,rock,None
2054,rock,None
2055,rock,None
2056,rock,None
2057,rock,None
2058,rock,None
2059,rock,None
2060,rock,None
2061,rock,None
2062,rock,None
2063,rock,None
2064,chinese,None
2065,China,None
2066,C-pop,None
2067,C-pop,None
2068,pop,None
2069,pop,None
2070,chinese,None
2071,good,None
2072,jacky,None
2073,C-pop,None
2074,chinese,None
2075,jacky,None
2076,C-pop,None
2077,female vocalists,None
2078,female vocalists,None
2079,chinese,None
2080,jacky,None
2081,jacky,None
2082,C-pop,None
2083,female vocalists,None
2084,chinese,None
2085,jacky,None
2086,C-pop,None
2087,female vocalists,None
2088,R,None
2089,C-pop,None
2090,C-pop,None
2091,chinese,None
2092,chinese,None
2093,ten now,None
2094,Yoga Lin,None
2095,chinese,None
2096,chinese,None
2097,chinese,None
2098,C-pop,None
2099,chinese,None
2100,chankl78,None
2101,chillout,None
2102,LeeHom Wang,None
2103,Love,None
2104,Chinese Pop,None
2105,Koda Kumi,None
2106,yearning,None
2107,pop,None
2108,tw,None
2109,tw,None
2110,myplaylist,None
2111,pop,None
2112,pop,None
2113,pop,None
2114,chinese,None
2115,myplaylist,None
2116,pop,None
2117,pop,None
2118,pop,None
2119,chinese,None
2120,favorite songs,None
2121,ten now,None
2122,Yoga Lin,None
2123,China,None
2124,1993,None
2125,myplaylist,None
2126,pop,None
2127,tw,None
2128,C-pop,None
2129,chinese,None
2130,C-pop,None
2131,chinese,None
2132,LeeHom Wang,None
2133,Love,None
2134,rnb,None
2135,10-loving,None
2136,Koda Kumi,None
2137,C-pop,None
2138,Yoga Lin,None
2139,eason,None
2140,pop,None
2141,China,None
2142,Love,None
2143,pop,None
2144,female vocalists,None
2145,mandopop,None
2146,Yoga Lin,None
2147,ten now,None
2148,pop,None
2149,C-pop,None
2150,rnb,None
2151,Chinese Pop,None
2152,Koda Kumi,None
2153,chinese,None
2154,taiwanese female vocal,None
2155,eason,None
2156,China,None
2157,Love,None
2158,pop,None
2159,female vocalists,None
2160,mandopop,None
2161,123,None
2162,chinese,None
2163,ten now,None
2164,Yoga Lin,None
2165,chankl78,None
2166,pop,None
2167,Love,None
2168,pop,None
2169,tw,None
2170,C-pop,None
2171,pop,None
2172,eason,None
2173,cpop,None
2174,twins,None
2175,C-pop,None
2176,taiwanese female vocal,None
2177,chinese,None
2178,pop,None
2179,C-pop,None
2180,pop,None
2181,China,None
2182,chinese,None
2183,chinese female vocal,None
2184,pop,None
2185,pop,None
2186,C-pop,None
2187,pop,None
2188,eason,None
2189,rock,None
2190,taiwanese female vocal,None
2191,cpop,None
2192,rtg,None
2193,douwei,None
2194,rtg,None
2195,douwei,None
2196,pop,None
2197,R,None
2198,R,None
2199,R,None
2200,R,None
2201,female vocalists,None
2202,C-pop,None
2203,R,None
2204,R,None
2205,R,None
2206,pop,None
2207,pop,None
2208,chinese,None
2209,mandarin,None
2210,Love,None
2211,pop,None
2212,female vocalists,None
2213,mandopop,None
2214,123,None
2215,chinese,None
2216,ten now,None
2217,Yoga Lin,None
2218,chankl78,None
2219,chinese,None
2220,mandopop,None
2221,chinese,None
2222,myplaylist,None
2223,pop,None
2224,pop,None
2225,pop,None
2226,pop,None
2227,C-pop,None
2228,pop,None
2229,pop,None
2230,pop,None
2231,chinese,None
2232,mandarin,None
2233,pop,None
2234,eason,None
2235,chinese,None
2236,mandarin,None
2237,cpop,None
2238,China,None
2239,Love,None
2240,pop,None
2241,female vocalists,None
2242,mandopop,None
2243,123,None
2244,chinese,None
2245,chankl78,None
2246,chinese female vocal,None
2247,eason,None
2248,eason,None
2249,rock,None
2250,taiwanese female vocal,None
2251,cpop,None
2252,rtg,None
2253,douwei,None
2254,chinese,None
2255,taiwanese pop,None
2256,chinese,None
2257,mandarin,None
2258,chinese,None
2259,mandarin,None
2260,cpop,None
2261,China,None
2262,1993,None
2263,Love,None
2264,pop,None
2265,female vocalists,None
2266,mandopop,None
2267,ten now,None
2268,Yoga Lin,None
2269,pop,None
2270,favorite songs,None
2271,tw,None
2272,tw,None
2273,C-pop,None
2274,ten now,None
2275,Yoga Lin,None
2276,chankl78,None
2277,myplaylist,None
2278,pop,None
2279,pop,None
2280,pop,None
2281,chinese,None
2282,favorite songs,None
2283,C-pop,None
2284,pop,None
2285,pop,None
2286,chinese,None
2287,favorite songs,None
2288,tw,None
2289,tw,None
2290,C-pop,None
2291,good,None
2292,chinese,None
2293,chankl78,None
2294,chillout,None
2295,LeeHom Wang,None
2296,Love,None
2297,Chinese Pop,None
2298,Koda Kumi,None
2299,Asian,None
2300,Koda Kumi,None
2301,Koda Kumi,None
2302,Asian,None
2303,chinese,None
2304,Chinese Pop,None
2305,Koda Kumi,None
2306,Asian,None
2307,pop,None
2308,pop,None
2309,yearning,None
2310,pop,None
2311,chinese,None
2312,calm,None
2313,rnb,None
2314,calm,None
2315,rnb,None
2316,10-loving,None
2317,chinese,None
2318,chinese,None
2319,chinese,None
2320,pop,None
2321,pop,None
2322,taiwanese female vocal,None
2323,cpop,None
2324,rtg,None
2325,C-pop,None
2326,chinese,None
2327,taiwanese pop,None
2328,rock,None
2329,taiwanese female vocal,None
2330,cpop,None
2331,rtg,None
2332,pop,None
2333,eason,None
2334,rnb,None
2335,10-loving,None
2336,Koda Kumi,None
2337,Koda Kumi,None
2338,pop,None
2339,rock,None
2340,rock,None
2341,rock,None
2342,xiao,None
2343,taiwanese pop,None
2344,my-bestlove,None
2345,pop,None
2346,taiwan,None
2347,pop,None
2348,kvstn,None
2349,pop,None
2350,C-pop,None
2351,C-pop,None
2352,chinese,None
2353,rock,None
2354,rock,None
2355,rock,None
2356,rock,None
2357,rock,None
2358,rock,None
2359,pop,None
2360,pop,None
2361,1990,None
2362,pop,None
2363,pop,None
2364,1990,None
2365,pop,None
2366,taiwanese pop,None
2367,douwei,None
2368,chinese rock,None
2369,indie,None
2370,pop,None
2371,rock,None
2372,China,None
2373,pop,None
2374,pop,None
2375,pop,None
2376,pop,None
2377,chinese,None
2378,Jay Chou,None
2379,China,None
2380,C-pop,None
2381,female vocalists,None
2382,calm,None
2383,pop,None
2384,pop,None
2385,pop,None
2386,pop,None
2387,pop,None
2388,chinese,None
2389,Jay Chou,None
2390,China,None
2391,favorite songs,None
2392,rock,None
2393,rock,None
2394,pop,None
2395,rock,None
2396,China,None
2397,pop,None
2398,pop,None
2399,pop,None
2400,pop,None
2401,chinese,None
2402,Jay Chou,None
2403,China,None
2404,indie,None
2405,pop,None
2406,eason,None
2407,chinese female vocal,None
2408,C-pop,None
2409,pop,None
2410,R,None
2411,R,None
2412,R,None
2413,taiwan,None
2414,pop,None
2415,kvstn,None
2416,pop,None
2417,C-pop,None
2418,chankl78,None
2419,female vocalists,None
2420,C-pop,None
2421,R,None
2422,taiwan,None
2423,pop,None
2424,kvstn,None
2425,pop,None
2426,C-pop,None
2427,C-pop,None
2428,chinese,None
2429,chankl78,None
2430,female vocalists,None
2431,C-pop,None
2432,R,None
2433,taiwan,None
2434,pop,None
2435,R,None
2436,R,None
2437,pop,None
2438,pop,None
2439,taiwanese female vocal,None
2440,10-loving,None
2441,pop,None
2442,pop,None
2443,cpop,None
2444,1993,None
2445,R,None
2446,R,None
2447,R,None
2448,R,None
2449,R,None
2450,R,None
2451,R,None
2452,R,None
2453,R,None
2454,rock,None
2455,cpop,None
2456,China,None
2457,pop,None
2458,eason,None
2459,rock,None
2460,pop,None
2461,pop,None
2462,pop,None
2463,chinese,None
2464,favorite songs,None
2465,tw,None
2466,tw,None
2467,C-pop,None
2468,rock,None
2469,taiwanese female vocal,None
2470,cpop,None
2471,rtg,None
2472,Love,None
2473,pop,None
2474,female vocalists,None
2475,mandopop,None
2476,123,None
2477,chinese,None
2478,ten now,None
2479,Yoga Lin,None
2480,chankl78,None
2481,douwei,None
2482,pop,None
2483,pop,None
2484,chinese,None
2485,taiwanese pop,None
2486,jacky,None
2487,rock,None
2488,rock,None
2489,R,None
2490,R,None
2491,R,None
2492,chankl78,None
2493,female vocalists,None
2494,C-pop,None
2495,chinese,None
2496,kvstn,None
2497,pop,None
2498,C-pop,None
2499,C-pop,None
2500,female vocalists,None
2501,R,None
2502,R,None
2503,C-pop,None
2504,R,None
2505,R,None
2506,R,None
2507,C-pop,None
2508,R,None
2509,C-pop,None
2510,R,None
2511,R,None
2512,R,None
2513,pop,None
2514,female vocalists,None
2515,10-loving,None
2516,rnb,None
2517,calm,None
2518,chinese,None
2519,pop,None
2520,pop,None
2521,chinese,None
2522,Asian,None
2523,pop,None
2524,female vocalists,None
2525,10-loving,None
2526,rnb,None
2527,rock,None
2528,rock,None
2529,rock,None
2530,chankl78,None
2531,female vocalists,None
2532,C-pop,None
2533,R,None
2534,R,None
2535,R,None
2536,chinese,None
2537,eason,None
2538,rtg,None
2539,cpop,None
2540,douwei,None
2541,pop,None
2542,pop,None
2543,C-pop,None
2544,Sentimental,None
2545,chinese,None
2546,taiwanese pop,None
2547,chinese,None
2548,mandarin,None
2549,cpop,None
2550,China,None
2551,pop,None
2552,Love,None
2553,chinese,None
2554,ten now,None
2555,Yoga Lin,None
2556,chankl78,None
2557,chinese,None
2558,pop,None
2559,favorite songs,None
2560,female vocalists,None
2561,Asian,None
2562,pop,None
2563,chinese,None
2564,good,None
2565,chinese,None
2566,C-pop,None
2567,female vocalists,None
2568,chinese,None
2569,China,None
2570,C-pop,None
2571,rock,None
2572,123,None
2573,rock,None
2574,chinese,None
2575,chinese,None
2576,chinese,None
2577,favorite songs,None
2578,indie,None
2579,C-pop,None
2580,chinese,None
2581,chankl78,None
2582,female vocalists,None
2583,C-pop,None
2584,taiwan,None
2585,pop,None
2586,pop,None
2587,kvstn,None
2588,pop,None
2589,C-pop,None
2590,C-pop,None
2591,chinese,None
2592,rock,None
2593,heard on Pandora,None
2594,Grunge,None
2595,-,None
2596,pop,None
2597,pop,None
2598,pop,None
2599,pop,None
2600,pop,None
2601,C-pop,None
2602,Sentimental,None
2603,chinese,None
2604,taiwanese pop,None
2605,chinese,None
2606,mandarin,None
2607,mandarin,None
2608,cpop,None
2609,cpop,None
2610,good,None
2611,C-pop,None
2612,chinese,None
2613,chinese,None
2614,chinese,None
2615,chinese,None
2616,chinese,None
2617,chankl78,None
2618,Love,None
2619,LeeHom Wang,None
2620,folk,None
2621,pop,None
2622,pop,None
2623,pop,None
2624,1990,None
2625,pop,None
2626,Dream,None
2627,rock,None
2628,beyond,None
2629,rock,None
2630,chinese rock,None
2631,beyond,None
2632,beyond,None
2633,beyond,None
2634,beyond,None
2635,rock,None
2636,rock,None
2637,rock,None
2638,pop,None
2639,rock,None
2640,rock,None
2641,pop,None
2642,rock,None
2643,rock,None
2644,rock,None
2645,rock,None
2646,rock,None
2647,rock,None
2648,punk rock,None
2649,punk rock,None
2650,punk rock,None
2651,punk rock,None
2652,punk rock,None
2653,punk rock,None
2654,punk rock,None
2655,punk rock,None
2656,punk rock,None
2657,punk rock,None
2658,punk rock,None
2659,punk rock,None
2660,punk rock,None
2661,punk rock,None
2662,punk rock,None
2663,punk rock,None
2664,punk rock,None
2665,punk rock,None
2666,chinese,None
2667,chinese,None
2668,pop,None
2669,C-pop,None
2670,chinese,None
2671,female vocalists,None
2672,pop,None
2673,pop,None
2674,chinese,None
2675,chinese,None
2676,female vocalists,None
2677,pop,None
2678,pop,None
2679,indie,None
2680,rock,None
2681,rock,None
2682,rock,None
2683,rock,None
2684,folk,None
2685,C-pop,None
2686,chinese,None
2687,Love,None
2688,LeeHom Wang,None
2689,chillout,None
2690,Chinese Pop,None
2691,Koda Kumi,None
2692,rnb,None
2693,10-loving,None
2694,Asian,None
2695,chinese,None
2696,pop,None
2697,calm,None
2698,chinese,None
2699,pop,None
2700,yearning,None
2701,pop,None
2702,rnb,None
2703,10-loving,None
2704,chinese,None
2705,C-pop,None
2706,female vocalists,None
2707,China,None
2708,C-pop,None
2709,C-pop,None
2710,LeeHom Wang,None
2711,taiwanese female vocal,None
2712,123,None
2713,pop,None
2714,female vocalists,None
2715,Asian,None
2716,10-loving,None
2717,10-loving,None
2718,10-loving,None
2719,Asian,None
2720,chinese,None
2721,pop,None
2722,calm,None
2723,chinese,None
2724,pop,None
2725,yearning,None
2726,pop,None
2727,rnb,None
2728,10-loving,None
2729,female vocalists,None
2730,yearning,None
2731,pop,None
2732,rnb,None
2733,10-loving,None
2734,female vocalists,None
2735,indie,None
2736,indie,None
2737,Soundtrack,None
2738,C-pop,None
2739,chinese female vocal,None
2740,C-pop,None
2741,pop,None
2742,C-pop,None
2743,chinese,None
2744,jacky,None
2745,jacky,None
2746,chinese,None
2747,pop,None
2748,rnb,None
2749,pop,None
2750,rnb,None
2751,10-loving,None
2752,rnb,None
2753,10-loving,None
2754,folk,None
2755,rock,None
2756,rock,None
2757,rock,None
2758,rock,None
2759,rock,None
2760,rock,None
2761,rock,None
2762,rock,None
2763,rock,None
2764,rock,None
2765,rock,None
2766,rock,None
2767,rock,None
2768,rock,None
2769,rock,None
2770,rock,None
2771,rock,None
2772,rock,None
2773,rock,None
2774,rock,None
2775,rock,None
2776,rock,None
2777,rock,None
2778,rock,None
2779,rock,None
2780,Love,None
2781,LeeHom Wang,None
2782,chillout,None
2783,Chinese Pop,None
2784,Koda Kumi,None
2785,Asian,None
2786,rnb,None
2787,10-loving,None
2788,indie,None
2789,indie,None
2790,Soundtrack,None
2791,C-pop,None
2792,chinese female vocal,None
2793,C-pop,None
2794,pop,None
2795,C-pop,None
2796,chinese,None
2797,jacky,None
2798,chinese,None
2799,pop,None
2800,China,None
2801,pop,None
2802,chinese,None
2803,chankl78,None
2804,Love,None
2805,LeeHom Wang,None
2806,chillout,None
2807,Chinese Pop,None
2808,Koda Kumi,None
2809,Asian,None
2810,chinese,None
2811,pop,None
2812,calm,None
2813,chinese,None
2814,pop,None
2815,yearning,None
2816,pop,None
2817,rnb,None
2818,10-loving,None
2819,pop,None
2820,rnb,None
2821,10-loving,None
2822,1993,None
2823,123,None
2824,female vocalists,None
2825,pop,None
2826,Love,None
2827,chinese,None
2828,ten now,None
2829,Yoga Lin,None
2830,chankl78,None
2831,chinese,None
2832,pop,None
2833,beyond,None
2834,beyond,None
2835,rock,None
2836,rock,None
2837,rock,None
2838,pop,None
2839,rock,None
2840,rock,None
2841,pop,None
2842,rock,None
2843,rock,None
2844,rock,None
2845,rock,None
2846,rock,None
2847,rock,None
2848,C-pop,None
2849,C-pop,None
2850,C-pop,None
2851,chinese,None
2852,chankl78,None
2853,female vocalists,None
2854,C-pop,None
2855,taiwan,None
2856,pop,None
2857,kvstn,None
2858,pop,None
2859,C-pop,None
2860,chinese,None
2861,chankl78,None
2862,female vocalists,None
2863,C-pop,None
2864,chinese,None
2865,taiwanese pop,None
2866,chinese,None
2867,mandarin,None
2868,cpop,None
2869,China,None
2870,introverted,None
2871,chillout,None
2872,pop,None
2873,chinese,None
2874,pop,None
2875,eason,None
2876,chinese,None
2877,chinese,None
2878,mandarin,None
2879,pop,None
2880,C-pop,None
2881,Sentimental,None
2882,mandarin,None
2883,cpop,None
2884,douwei,None
2885,pop,None
2886,pop,None
2887,C-pop,None
2888,Sentimental,None
2889,chinese,None
2890,taiwanese pop,None
2891,chinese,None
2892,mandarin,None
2893,cpop,None
2894,China,None
2895,1993,None
2896,123,None
2897,female vocalists,None
2898,pop,None
2899,ten now,None
2900,Yoga Lin,None
2901,chinese,None
2902,chinese,None
2903,chinese,None
2904,good,None
2905,C-pop,None
2906,chinese,None
2907,chinese,None
2908,chankl78,None
2909,Love,None
2910,LeeHom Wang,None
2911,chillout,None
2912,Chinese Pop,None
2913,Koda Kumi,None
2914,Asian,None
2915,chinese,None
2916,pop,None
2917,calm,None
2918,chinese,None
2919,pop,None
2920,yearning,None
2921,pop,None
2922,yearning,None
2923,pop,None
2924,rnb,None
2925,10-loving,None
2926,10-loving,None
2927,pop,None
2928,rnb,None
2929,rnb,None
2930,pop,None
2931,chinese,None
2932,good,None
2933,C-pop,None
2934,chinese,None
2935,chankl78,None
2936,Love,None
2937,LeeHom Wang,None
2938,chinese,None
2939,pop,None
2940,calm,None
2941,chinese,None
2942,pop,None
2943,yearning,None
2944,pop,None
2945,rnb,None
2946,10-loving,None
2947,pop,None
2948,yearning,None
2949,pop,None
2950,rnb,None
2951,10-loving,None
2952,pop,None
2953,calm,None
2954,chinese,None
2955,pop,None
2956,yearning,None
2957,pop,None
2958,rnb,None
2959,10-loving,None
2960,10-loving,None
2961,rnb,None
2962,10-loving,None
2963,calm,None
2964,chinese,None
2965,pop,None
2966,yearning,None
2967,pop,None
2968,rnb,None
2969,rtg,None
2970,cpop,None
2971,douwei,None
2972,mandarin,None
2973,cpop,None
2974,Chinese Pop,None
2975,Koda Kumi,None
2976,Asian,None
2977,chinese,None
2978,pop,None
2979,calm,None
2980,chinese,None
2981,pop,None
2982,yearning,None
2983,pop,None
2984,rnb,None
2985,10-loving,None
2986,rnb,None
2987,10-loving,None
2988,rnb,None
2989,twins,None
2990,taiwanese female vocal,None
2991,C-pop,None
2992,chinese,None
2993,C-pop,None
2994,pop,None
2995,pop,None
2996,10-loving,None
2997,rnb,None
2998,chinese,None
2999,C-pop,None
3000,pop,None
3001,pop,None
3002,pop,None
3003,chinese,None
3004,pop,None
3005,favorite songs,None
3006,cpop,None
3007,China,None
3008,123,None
3009,female vocalists,None
3010,pop,None
3011,taiwanese pop,None
3012,chinese,None
3013,mandarin,None
3014,cpop,None
3015,China,None
3016,pop,None
3017,pop,None
3018,chinese,None
3019,ten now,None
3020,Yoga Lin,None
3021,123,None
3022,female vocalists,None
3023,pop,None
3024,Love,None
3025,chinese,None
3026,ten now,None
3027,China,None
3028,chinese female vocal,None
3029,Love,None
3030,chinese,None
3031,ten now,None
3032,pop,None
3033,chinese,None
3034,pop,None
3035,favorite songs,None
3036,myplaylist,None
3037,pop,None
3038,pop,None
3039,chinese,None
3040,pop,None
3041,favorite songs,None
3042,tw,None
3043,tw,None
3044,pop,None
3045,calm,None
3046,chinese,None
3047,pop,None
3048,yearning,None
3049,pop,None
3050,Asian,None
3051,chinese,None
3052,chinese,None
3053,jacky,None
3054,chinese,None
3055,indie,None
3056,indie,None
3057,Soundtrack,None
3058,C-pop,None
3059,chinese female vocal,None
3060,C-pop,None
3061,C-pop,None
3062,Asian,None
3063,calm,None
3064,chinese,None
3065,pop,None
3066,yearning,None
3067,chinese female vocal,None
3068,C-pop,None
3069,jacky,None
3070,taiwanese female vocal,None
3071,C-pop,None
3072,chinese,None
3073,good,None
3074,Love,None
3075,LeeHom Wang,None
3076,chillout,None
3077,Chinese Pop,None
3078,twins,None
3079,Koda Kumi,None
3080,Asian,None
3081,pop,None
3082,yearning,None
3083,pop,None
3084,Asian,None
3085,chinese,None
3086,pop,None
3087,calm,None
3088,chinese,None
3089,pop,None
3090,yearning,None
3091,pop,None
3092,pop,None
3093,female vocalists,None
3094,indie,None
3095,indie,None
3096,jacky,None
3097,C-pop,None
3098,female vocalists,None
3099,chinese,None
3100,jacky,None
3101,C-pop,None
3102,female vocalists,None
3103,chinese,None
3104,jacky,None
3105,C-pop,None
3106,indie,None
3107,indie,None
3108,Soundtrack,None
3109,C-pop,None
3110,chinese female vocal,None
3111,C-pop,None
3112,pop,None
3113,C-pop,None
3114,chinese,None
3115,jacky,None
3116,jacky,None
3117,chinese,None
3118,pop,None
3119,China,None
3120,pop,None
3121,China,None
3122,chinese,None
3123,mandarin,None
3124,female vocalists,None
3125,taiwan,None
3126,pop,None
3127,kvstn,None
3128,pop,None
